trade_date,代码,名称,涨跌幅,最新价,成交额,流通市值,所属行业,首次封板时间,最后封板时间,炸板次数,连板数
20260403,000586,汇源通信,10.03,18.87,78843917.0,3650212800.0,通信设备,92500,92500,0,2.0
20260403,000720,新能泰山,10.0,5.94,1680827360.0,7463797531.74,电网设备,100033,100221,2,2.0
20260403,000950,重药控股,10.02,7.14,1088612704.0,12339238729.44,医药商业,93127,94354,2,2.0
20260403,002222,福晶科技,10.0,75.46,3608571168.0,35326728338.44,光学光电,102948,130524,3,1.0
20260403,002678,珠江钢琴,9.96,6.07,354342704.0,8240476899.36,文娱用品,101627,130357,2,1.0
20260403,002792,通宇通讯,10.0,45.34,2856261264.0,15316962013.88,通信设备,93124,95106,4,1.0
20260403,002796,世嘉科技,10.0,50.59,1233635408.0,11519757989.77,通信设备,131415,131415,0,1.0
20260403,002831,裕同科技,10.01,35.29,763282032.0,18032950698.51,包装印刷,100851,130021,1,1.0
20260403,002952,亚世光电,10.0,25.18,263736247.0,3314821905.76,光学光电,133130,133130,0,1.0
20260403,002980,华盛昌,10.0,46.09,543527472.0,4673062518.96,电网设备,95824,95824,0,1.0
20260403,003007,直真科技,10.01,44.06,262294903.0,3167369242.16,软件开发,100300,102012,2,1.0
20260403,003031,中瓷电子,10.0,88.57,1632018560.0,30127678564.72,通信设备,103442,131018,1,1.0
20260403,300006,莱美药业,20.07,6.52,1472216320.0,6883952254.96,化学制药,103418,131812,2,1.0
20260403,300608,思特奇,20.0,12.9,499598864.0,3709742306.7,软件开发,95642,95642,0,1.0
20260403,300626,华瑞股份,20.01,24.59,739771104.0,4423778499.75,电机Ⅱ,94609,140712,7,1.0
20260403,300812,易天股份,20.0,40.5,850450992.0,3754676308.5,消费电子,101300,101300,0,1.0
20260403,600056,中国医药,9.96,11.59,1791958240.0,17331123630.02,医药商业,101032,131023,4,1.0
20260403,600106,重庆路桥,9.93,5.87,210129997.0,7801377113.94,铁路公路,103249,104025,1,1.0
20260403,600302,标准股份,10.04,12.27,214100445.0,4245540295.08,专用设备,145544,145544,0,1.0
20260403,600488,津药药业,9.94,6.97,652492192.0,7610450159.6,化学制药,93024,93024,0,6.0
20260403,600602,云赛智联,10.01,24.39,2916346368.0,26202249926.1,软件开发,133813,143855,1,1.0
20260403,600654,中安科,9.97,3.64,415392400.0,8435451835.72,软件开发,110539,111203,1,1.0
20260403,600869,远东股份,10.01,15.61,2141491760.0,34644096365.06,电网设备,140138,140138,0,1.0
20260403,603033,三维股份,10.0,10.78,228475374.0,10915084374.04,橡胶,133137,133137,0,1.0
20260403,603067,振华股份,9.99,34.68,970186160.0,24649166406.36,化学原料,130936,130936,0,1.0
20260403,603123,翠微股份,10.03,11.96,697446272.0,7801220350.04,多元金融,92500,94739,2,1.0
20260403,603189,网达软件,10.01,18.03,285124352.0,4859956732.47,软件开发,93605,93817,1,1.0
20260403,603585,苏利股份,10.01,24.51,306013696.0,4478934164.52,农化制品,94150,94150,0,1.0
20260403,603966,法兰泰克,9.97,13.68,572880816.0,5440838820.48,专用设备,134959,134959,0,1.0
20260403,605133,嵘泰股份,10.0,28.49,349774160.0,8037545010.88,汽车零部件,104535,104535,0,1.0
20260403,605303,园林股份,10.03,17.77,160498056.0,2865188740.16,基础建设,141254,141254,0,1.0
20260403,605589,圣泉集团,10.01,32.43,1086110864.0,27357947935.14,塑料,102053,105047,2,1.0
20260403,688146,中船特气,20.01,51.22,1496903952.0,7425406527.24,半导体,133040,145001,20,1.0
20260403,688205,德科立,20.0,247.21,3894355664.0,39129716182.09,通信设备,101754,143118,9,1.0
20260403,688226,威腾电气,20.0,50.28,1395741984.0,9491633145.6,电网设备,110721,134051,7,1.0
20260403,688485,九州一轨,20.02,31.3,628378192.0,2778124711.4,轨交设备,103555,110222,2,1.0
20260402,000155,川能动力,9.98,16.97,1464253488.0,31329476763.74,电力,95821,95821,0,1.0
20260402,000586,汇源通信,10.01,17.15,228227691.0,3317496000.0,通信设备,93254,93706,1,1.0
20260402,000720,新能泰山,9.98,5.4,1370324224.0,6785270483.4,电网设备,93403,93403,0,1.0
20260402,000762,西藏矿业,9.99,31.26,1982438832.0,16280227318.68,能源金属,101009,130433,5,1.0
20260402,000788,北大医药,10.06,7.22,989816768.0,4303029208.5,化学制药,93000,94951,6,2.0
20260402,000950,重药控股,10.0,6.49,486136000.0,11215918677.04,医药商业,92500,92500,0,1.0
20260402,000968,蓝焰控股,9.98,10.91,403212176.0,10555454020.6,油气开采,93503,93503,0,1.0
20260402,002038,双鹭药业,10.04,8.55,1509525168.0,7283860159.95,化学制药,145409,145409,0,1.0
20260402,002051,中工国际,9.99,9.91,864614896.0,12262016775.47,专业工程,102439,102439,0,1.0
20260402,002263,大东南,10.0,4.73,2576541152.0,8884572323.0,塑料,143006,143809,1,1.0
20260402,002309,中利集团,9.93,4.98,3568213728.0,11982538893.84,光伏设备,93054,95409,5,1.0
20260402,002560,通达股份,10.03,13.06,2709401040.0,5915344186.12,电网设备,93812,135118,21,3.0
20260402,002828,贝肯能源,9.97,13.79,381553456.0,2669219635.25,油服工程,93430,93430,0,1.0
20260402,300834,星辉环材,20.01,43.49,939894272.0,8368640618.71,塑料,93927,94530,3,3.0
20260402,300839,博汇股份,19.99,16.69,373412624.0,4834910361.33,炼化及贸,93103,93103,0,1.0
20260402,600339,中油工程,10.12,4.46,929351792.0,24900837720.66,油服工程,130129,134826,2,1.0
20260402,600488,津药药业,10.07,6.34,94334743.0,6922561551.2,化学制药,92502,92502,0,5.0
20260402,600594,益佰制药,10.09,4.8,735582400.0,3801251520.0,中药Ⅱ,102851,102851,0,2.0
20260402,600644,乐山电力,10.01,12.64,1181754448.0,7309975139.52,电力,93037,133052,1,1.0
20260402,603042,华脉科技,10.01,21.76,666048864.0,3494434918.4,通信设备,94812,135318,1,1.0
20260402,603122,合富中国,10.01,18.69,1276574784.0,7439603710.77,医疗服务,132102,132102,0,1.0
20260402,603222,济民健康,9.97,10.15,465726544.0,5329669742.25,医疗器械,133547,133547,0,1.0
20260402,603353,和顺石油,10.01,36.5,229565893.0,6220257000.0,炼化及贸,93143,93358,1,1.0
20260402,603477,巨星农牧,10.01,17.03,571880608.0,8686499099.33,养殖业,104654,130939,1,1.0
20260402,603798,康普顿,10.0,15.62,179519422.0,4005743533.0,炼化及贸,95901,95901,0,1.0
20260402,603863,松炀资源,10.01,17.25,245574060.0,3530212500.0,造纸,94917,100102,2,1.0
20260402,605162,新中港,10.02,14.05,642723632.0,5628317557.85,电力,93044,102356,1,3.0
20260402,920230,欧康医药,29.98,14.61,166292836.0,690289598.28,化学制药,100840,141810,1,1.0
20260401,000078,海王生物,9.87,3.45,410250832.0,9061221926.1,医药商业,101836,101836,0,1.0
20260401,000534,万泽股份,9.99,38.98,450668832.0,19488846815.68,生物制品,94512,94512,0,1.0
20260401,000788,北大医药,10.07,6.56,422455424.0,3909677508.0,化学制药,103600,103600,0,1.0
20260401,000815,美利云,9.99,20.7,1411694288.0,14391944824.5,IT服务Ⅱ,94124,94124,0,1.0
20260401,002083,孚日股份,10.03,12.95,927873552.0,12258975205.4,纺织制造,105130,105130,0,1.0
20260401,002269,美邦服饰,10.18,1.84,264392262.0,4623000000.0,服装家纺,92500,93718,1,1.0
20260401,002408,齐翔腾达,9.97,6.51,640283104.0,17909633059.08,炼化及贸,132557,132557,0,1.0
20260401,002432,九安医疗,10.0,80.94,1100034048.0,35484877637.58,医疗器械,93236,93236,0,1.0
20260401,002558,巨人网络,9.99,34.69,1874729904.0,65930494773.99,游戏Ⅱ,133136,133136,0,1.0
20260401,002560,通达股份,10.01,11.87,981085552.0,5376350343.74,电网设备,93312,94518,2,2.0
20260401,002579,中京电子,10.03,12.29,551767584.0,7170132177.26,元件,93733,93918,1,1.0
20260401,002624,完美世界,10.02,19.33,1329948912.0,35330079682.53,游戏Ⅱ,105851,105851,0,1.0
20260401,002639,雪人集团,9.99,18.82,2182407152.0,12244655338.92,通用设备,143706,143706,0,1.0
20260401,002645,华宏科技,10.03,18.43,566129216.0,10301034764.93,环保设备,95027,95027,0,1.0
20260401,002821,凯莱英,10.0,121.85,2237369424.0,38631794097.3,医疗服务,103206,103351,1,2.0
20260401,002902,铭普光磁,10.02,28.78,460811040.0,5112256039.88,通信设备,93000,93000,0,1.0
20260401,002923,润都股份,10.02,17.24,145534193.0,4449382520.92,化学制药,93603,93603,0,1.0
20260401,002940,昂利康,10.0,34.88,727249664.0,6462408288.96,化学制药,100554,100554,0,1.0
20260401,300149,睿智医药,20.0,12.42,834996576.0,5893947874.98,医疗服务,101506,101506,0,1.0
20260401,300436,广生堂,20.0,119.03,1774743504.0,16274015970.07,化学制药,110030,110030,0,1.0
20260401,300834,星辉环材,20.0,36.24,647199216.0,6973546470.96,塑料,93000,132818,2,2.0
20260401,301188,力诺药包,20.01,20.45,727073984.0,5471123776.75,医疗器械,145418,145418,0,1.0
20260401,301312,智立方,20.0,103.2,1070995776.0,6249045348.0,自动化设,132521,132521,0,1.0
20260401,301392,汇成真空,20.0,127.58,1071630080.0,5204742325.38,专用设备,131500,145421,5,1.0
20260401,600105,永鼎股份,9.99,30.51,6972947456.0,44605461409.02,通信设备,134150,134150,0,1.0
20260401,600249,两面针,10.05,7.01,50153410.0,3855500000.0,个护用品,92503,92503,0,1.0
20260401,600488,津药药业,9.92,5.76,212279370.0,6289267276.8,化学制药,93013,93013,0,4.0
20260401,600545,卓郎智能,9.89,4.0,316850288.0,7151648888.0,专用设备,93647,93647,0,1.0
20260401,600594,益佰制药,10.1,4.36,397303376.0,3452803464.0,中药Ⅱ,101419,103125,2,1.0
20260401,600643,爱建集团,10.04,5.15,331773968.0,8190311337.4,多元金融,100830,100830,0,1.0
20260401,600666,奥瑞德,10.0,6.27,1625808848.0,15171850902.45,光学光电,93259,93259,0,1.0
20260401,600724,宁波富达,10.08,6.66,266116084.0,9623318142.24,房地产服务,93450,104326,1,1.0
20260401,600851,海欣股份,9.95,8.62,146515927.0,6363336668.2,化学制药,101736,101736,0,1.0
20260401,601083,锦江航运,10.04,12.93,243764099.0,2509971600.0,航运港口,93055,94855,3,1.0
20260401,601133,柏诚股份,9.98,18.85,307568912.0,2815940124.4,专业工程,94259,94259,0,1.0
20260401,601515,衢州东峰,9.9,4.55,343980384.0,8756341553.05,包装印刷,140741,140741,0,1.0
20260401,601579,会稽山,9.98,18.4,345448304.0,8822126725.6,非白酒,101013,101013,0,1.0
20260401,601872,招商轮船,10.02,18.0,3523412688.0,145341693036.0,航运港口,93342,140400,25,1.0
20260401,603121,华培动力,9.99,18.06,159660918.0,6113918892.9,汽车零部件,130338,130338,0,1.0
20260401,603158,腾龙股份,10.04,12.28,411961456.0,6026657417.44,汽车零部件,130752,130752,0,1.0
20260401,603193,润本股份,9.98,24.46,274688816.0,2527606240.44,个护用品,130244,131341,2,1.0
20260401,603248,锡华科技,9.99,30.07,521539984.0,2084119164.26,风电设备,93911,94753,1,1.0
20260401,603296,华勤技术,10.0,88.14,1891828224.0,50343669464.4,消费电子,94741,100623,5,1.0
20260401,603687,大胜达,10.0,16.39,1266264272.0,9015022250.96,包装印刷,93211,131032,3,1.0
20260401,603727,博迈科,10.01,20.89,266365066.0,5885115696.53,油服工程,105045,105045,0,1.0
20260401,603778,国晟科技,10.0,27.5,2980853184.0,17678571405.0,光伏设备,105330,132742,2,1.0
20260401,603803,瑞斯康达,9.97,13.68,1154856592.0,5812407059.76,通信设备,93219,133007,5,1.0
20260401,603912,佳力图,10.01,10.0,552659360.0,5418453330.0,通用设备,95842,100657,2,1.0
20260401,603937,丽岛新材,10.01,15.27,247326770.0,3189734663.52,工业金属,103723,103723,0,1.0
20260401,603949,雪龙集团,9.99,18.49,336645584.0,3886695516.26,汽车零部件,94753,143526,1,1.0
20260401,603985,恒润股份,10.0,20.46,991399168.0,9019954741.38,风电设备,132001,132001,0,1.0
20260401,605006,山东玻纤,10.01,9.67,162975657.0,5802172899.6,玻璃玻纤,93318,93318,0,1.0
20260401,605162,新中港,9.99,12.77,664231360.0,5115444935.54,电力,102255,140810,2,2.0
20260401,605287,德才股份,10.0,45.08,341347936.0,6311200000.0,装修装饰,103334,105737,1,1.0
20260401,605289,罗曼股份,10.0,104.16,457101408.0,11284434000.0,专业工程,94053,100447,1,1.0
20260401,688488,艾迪药业,20.0,17.82,484695872.0,7498349638.56,生物制品,131157,142724,1,1.0
20260331,000008,神州高铁,10.1,3.27,524434240.0,8882291033.04,轨交设备,93118,93118,0,2.0
20260331,000030,富奥股份,10.1,5.56,276270288.0,9290239834.2,汽车零部件,132700,132700,0,1.0
20260331,000037,深南电A,9.97,13.02,1019335312.0,4412584113.0,电力,130945,130945,0,1.0
20260331,000070,特发信息,10.01,17.8,2662710048.0,15818483565.6,通信设备,135048,135048,0,1.0
20260331,000592,平潭发展,9.98,12.78,5569520896.0,24474881498.22,林业Ⅱ,93648,132657,6,2.0
20260331,000631,顺发恒能,10.05,4.27,491622256.0,9821000362.95,电力,92500,92500,0,1.0
20260331,000678,襄阳轴承,10.01,12.64,306939840.0,5809493114.08,汽车零部件,133015,133015,0,1.0
20260331,000720,新能泰山,10.08,5.46,982547648.0,6860662377.66,电网设备,94703,94703,0,1.0
20260331,000863,三湘印象,10.02,5.71,212506297.0,6644244036.78,房地产开发,94000,95806,1,1.0
20260331,000913,钱江摩托,10.03,16.67,549072944.0,8670158685.0,摩托车及,132624,140039,4,1.0
20260331,000927,中国铁物,9.87,3.34,605001024.0,20208170940.54,轨交设备,93421,93421,0,1.0
20260331,000993,闽东电力,9.98,16.31,608092064.0,7172282899.32,电力,93412,93412,0,1.0
20260331,001239,永达股份,9.99,15.86,114433744.0,1808040000.0,工程机械,100118,100118,0,1.0
20260331,002082,万邦德,10.02,30.2,2008597952.0,16708238244.4,化学制药,145042,145145,1,1.0
20260331,002218,拓日新能,10.0,6.93,2119477376.0,9649319865.57,电力,93936,102921,4,1.0
20260331,002263,大东南,10.0,4.51,1969953744.0,8471336401.0,塑料,132045,132045,0,1.0
20260331,002342,巨力索具,10.01,14.4,2490062272.0,13747536000.0,通用设备,94003,95130,1,1.0
20260331,002361,神剑股份,10.0,16.5,3149143536.0,13350529236.0,塑料,93057,142139,4,4.0
20260331,002454,松芝股份,10.0,9.24,131310485.0,5792982102.6,汽车零部件,93057,93057,0,1.0
20260331,002542,中化岩土,10.07,3.28,120705072.0,5768769811.52,专业工程,93212,93212,0,1.0
20260331,002560,通达股份,9.99,10.79,595734848.0,4887179461.58,电网设备,95421,95421,0,1.0
20260331,002565,顺灏股份,10.03,17.01,1967978368.0,18029646113.22,包装印刷,93409,93409,0,1.0
20260331,002578,闽发铝业,10.09,4.69,372904768.0,4038852411.09,工业金属,93003,93003,0,2.0
20260331,002580,圣阳股份,9.99,17.61,1916010528.0,7965686268.0,电池,143542,143542,0,1.0
20260331,002634,棒杰股份,9.96,8.94,312215584.0,3991839969.72,服装家纺,93136,130212,1,2.0
20260331,002788,鹭燕医药,10.0,16.17,1632465184.0,6173605762.17,医药商业,104824,144006,1,1.0
20260331,002800,天顺股份,9.99,22.91,238065680.0,3387080060.06,物流,93818,112318,1,1.0
20260331,002821,凯莱英,10.0,110.77,1872865232.0,35118948150.66,医疗服务,93412,131639,3,1.0
20260331,002995,天地在线,9.99,24.66,319203104.0,2772208349.28,广告营销,94115,94115,0,1.0
20260331,003033,征和工业,10.0,60.61,297459568.0,4893872141.62,摩托车及,131803,131803,0,1.0
20260331,300834,星辉环材,19.98,30.2,341444592.0,5811288725.8,塑料,93233,93233,0,1.0
20260331,300992,泰福泵业,20.0,41.88,588926352.0,3245476612.08,通用设备,111412,111412,0,1.0
20260331,301008,宏昌科技,20.01,42.29,1158767696.0,4899010365.86,家电零部,131221,131221,0,2.0
20260331,301048,金鹰重工,19.98,13.09,612448144.0,6981334206.0,轨交设备,100942,100942,0,1.0
20260331,301079,邵阳液压,20.0,44.76,778569392.0,3111947907.24,工程机械,95427,95427,0,1.0
20260331,301255,通力科技,20.0,29.76,243220762.0,1133260800.0,通用设备,133306,133306,0,1.0
20260331,600066,宇通客车,10.0,35.86,1199265616.0,79391860536.78,商用车,93002,93253,1,1.0
20260331,600158,中体产业,10.0,11.99,1497795520.0,11504561673.33,体育Ⅱ,95839,112318,3,1.0
20260331,600184,光电股份,9.98,18.41,655146048.0,10728012685.88,地面兵装,134625,134625,0,1.0
20260331,600250,南京商旅,10.02,14.05,823592416.0,4394719226.2,贸易Ⅱ,131623,132814,4,1.0
20260331,600488,津药药业,10.08,5.24,466914880.0,5721486203.2,化学制药,93042,93703,2,3.0
20260331,600495,晋西车轴,10.04,4.93,347120240.0,5956381067.98,轨交设备,101552,104029,2,1.0
20260331,600502,安徽建工,9.96,5.63,948716160.0,9664086070.94,基础建设,100956,100956,0,2.0
20260331,600528,中铁工业,9.95,9.17,1327340768.0,20371628061.96,基础建设,101209,101424,1,1.0
20260331,600894,广日股份,9.98,9.59,144711983.0,8085755227.55,专用设备,93002,93420,3,1.0
20260331,601908,京运通,10.11,5.01,964440256.0,12097160333.61,电力,93521,93521,0,1.0
20260331,603039,泛微网络,10.0,43.45,274447408.0,11139100744.75,软件开发,93051,93112,1,1.0
20260331,603657,春光科技,10.0,27.94,142375599.0,3777209997.0,家电零部,104452,105310,1,1.0
20260331,603660,苏州科达,10.06,9.74,336991120.0,5566338859.04,计算机设,140300,140300,0,1.0
20260331,603826,坤彩科技,10.02,27.67,696678496.0,18129384000.0,非金属材,100932,134044,8,1.0
20260331,605116,奥锐特,9.99,29.39,384524832.0,11937725247.26,化学制药,142530,142530,0,1.0
20260331,605162,新中港,10.05,11.61,363563968.0,4650768653.22,电力,104933,104933,0,1.0
20260331,605299,舒华体育,10.01,21.33,863127488.0,8728801735.59,文娱用品,94047,94647,2,1.0
20260330,000008,神州高铁,10.0,2.97,393365440.0,8067401947.44,轨交设备,130012,132045,1,1.0
20260330,000048,京基智农,10.02,22.61,872839472.0,11900989425.5,养殖业,94036,141909,12,1.0
20260330,000592,平潭发展,10.04,11.62,4900184064.0,22253374257.38,林业Ⅱ,100533,104957,9,1.0
20260330,000753,漳州发展,10.08,7.21,575105024.0,7148578521.91,综合Ⅱ,134227,134227,0,1.0
20260330,000890,法尔胜,10.01,14.83,570319696.0,6221052212.18,环保设备,93427,93445,1,2.0
20260330,001400,江顺科技,10.0,164.1,401578352.0,2461500000.0,专用设备,105306,105306,0,1.0
20260330,002038,双鹭药业,9.98,7.27,1167837344.0,6193410919.63,化学制药,93024,145542,9,2.0
20260330,002160,常铝股份,10.02,5.49,109652319.0,5658704894.61,工业金属,92500,92500,0,1.0
20260330,002222,福晶科技,10.0,71.94,2873465136.0,33678834305.16,光学光电,110624,110624,0,1.0
20260330,002309,中利集团,9.93,4.76,3939074624.0,11453189786.08,光伏设备,112821,134842,3,1.0
20260330,002361,神剑股份,9.97,15.0,3313354672.0,12136844760.0,塑料,102927,102927,0,3.0
20260330,002370,亚太药业,9.95,7.18,549224720.0,5353892865.4,化学制药,95630,102030,2,1.0
20260330,002432,九安医疗,9.99,75.5,4105724160.0,33099929103.5,医疗器械,132324,142215,3,2.0
20260330,002501,利源股份,10.27,2.04,270523008.0,7234797180.24,工业金属,93106,94533,5,1.0
20260330,002532,天山铝业,9.99,17.73,446680944.0,72814582623.96,工业金属,92500,92500,0,1.0
20260330,002578,闽发铝业,10.08,4.26,81713616.0,3668552509.86,工业金属,92500,92500,0,1.0
20260330,002634,棒杰股份,10.01,8.13,257816348.0,3630163193.94,服装家纺,131512,131512,0,1.0
20260330,002675,东诚药业,10.03,14.48,207601208.0,10764200233.12,化学制药,92500,92500,0,1.0
20260330,002686,亿利达,10.04,7.89,270012640.0,4124360277.12,通用设备,93712,93712,0,1.0
20260330,002810,山东赫达,9.99,22.9,605754944.0,7398514504.4,化学制品,92500,95424,2,1.0
20260330,002850,科达利,10.0,177.32,1439025792.0,35296251201.64,电池,93245,93245,0,1.0
20260330,002980,华盛昌,10.0,43.78,334146576.0,4438851748.32,电网设备,95930,95930,0,1.0
20260330,003036,泰坦股份,9.98,27.1,478777056.0,5860792529.7,专用设备,102451,111112,4,1.0
20260330,003042,中农联合,10.02,19.77,277800272.0,2518020778.65,农化制品,93727,93727,0,2.0
20260330,300385,雪浪环境,19.98,19.82,1164975536.0,5760933386.06,环境治理,111157,111157,0,1.0
20260330,300900,广联航空,20.0,38.16,2056536752.0,9798914035.44,航空装备,135336,143115,5,1.0
20260330,301008,宏昌科技,19.99,35.24,255841592.0,4082315566.16,家电零部,92500,93124,1,1.0
20260330,600127,金健米业,9.96,7.51,285332544.0,4819791967.18,农产品加,93432,93432,0,1.0
20260330,600135,乐凯胶片,10.05,11.06,564873296.0,6119576514.94,塑料,131928,131928,0,1.0
20260330,600219,南山铝业,10.0,6.49,3575171536.0,74529223117.91,工业金属,145434,145434,0,1.0
20260330,600343,航天动力,9.99,32.58,2014447040.0,20792762817.84,通用设备,94114,95926,2,1.0
20260330,600345,长江通信,10.0,43.23,797509600.0,9145708409.31,通信设备,130003,130003,0,1.0
20260330,600359,新农开发,10.07,7.65,150179650.0,2918573073.0,种植业,100657,100657,0,1.0
20260330,600487,亨通光电,10.01,53.85,6944960512.0,131673003581.25,通信设备,112427,112427,0,1.0
20260330,600488,津药药业,9.93,4.76,326920720.0,5197380596.8,化学制药,93103,93954,3,2.0
20260330,600502,安徽建工,10.11,5.12,317218656.0,8788653762.56,基础建设,93021,93021,0,1.0
20260330,600513,联环药业,10.0,28.17,894201456.0,8041303125.9,化学制药,93345,95803,6,2.0
20260330,600539,狮头股份,9.99,15.63,817371200.0,3594900000.0,互联网电,101313,142701,28,2.0
20260330,600602,云赛智联,10.0,23.33,2496126640.0,25063488756.7,软件开发,102637,103531,2,1.0
20260330,600724,宁波富达,9.98,6.39,157100408.0,9233183622.96,房地产服务,133027,133027,0,1.0
20260330,600996,贵广网络,9.98,11.02,1074647552.0,13739734391.08,电视广播,101014,101650,1,2.0
20260330,601068,中铝国际,9.98,6.28,132528819.0,16074229388.76,专业工程,93001,93146,1,1.0
20260330,601388,怡球资源,10.06,3.94,577916192.0,8672817107.04,工业金属,93004,111704,1,1.0
20260330,601869,长飞光纤,10.0,301.69,4346270208.0,122588205950.66,通信设备,130010,130010,0,1.0
20260330,603016,新宏泰,9.99,45.02,307449424.0,6670163200.0,电网设备,105823,105823,0,1.0
20260330,603017,中衡设计,9.98,15.76,473088352.0,4352759017.68,工程咨询,103101,103101,0,1.0
20260330,603061,金海通,10.0,284.67,663306272.0,17080200000.0,半导体,112118,112118,0,1.0
20260330,603122,合富中国,10.01,16.92,839333776.0,6735050550.36,医疗服务,134400,134442,1,1.0
20260330,603239,浙江仙通,9.99,23.46,243064613.0,6351091200.0,汽车零部件,130418,145412,2,1.0
20260330,603256,宏和科技,10.0,72.14,2029858784.0,63463541850.0,玻璃玻纤,94729,111241,5,1.0
20260330,603272,联翔股份,9.99,35.55,439532960.0,3683939850.0,家居用品,133420,144620,15,1.0
20260330,603358,华达科技,10.0,33.33,1405859072.0,15171132501.69,汽车零部件,135215,135215,0,1.0
20260330,603538,美诺华,10.01,43.1,383676544.0,9318042600.4,化学制药,93027,93027,0,5.0
20260330,603585,苏利股份,9.98,22.81,224121012.0,4168224742.87,农化制品,94003,94003,0,2.0
20260330,603601,再升科技,10.02,14.5,5063543552.0,16563944079.5,专业工程,104428,135243,30,1.0
20260330,603618,杭电股份,10.01,26.71,1575221760.0,18466642703.36,电网设备,93432,94947,3,2.0
20260330,603716,塞力医疗,10.01,22.75,706782384.0,4810527244.25,医药商业,131010,131010,0,1.0
20260330,603778,国晟科技,10.0,25.3,2653883616.0,16264285692.6,光伏设备,131245,132054,2,1.0
20260330,603897,长城科技,10.0,32.89,420995632.0,6789669548.09,电网设备,140534,140534,0,1.0
20260330,605222,起帆电缆,9.99,22.36,472880032.0,9232513271.28,电网设备,133330,142306,2,1.0
20260330,688677,海泰新光,19.99,47.83,340180112.0,5733716910.0,医疗器械,111008,111644,1,1.0
20260330,688693,锴威特,20.0,54.9,389935776.0,2135852328.6,半导体,92503,94354,2,1.0
20260327,000155,川能动力,10.01,16.16,1650010320.0,29834080406.72,电力,130830,130830,0,1.0
20260327,000546,金圆股份,9.98,6.61,375389232.0,4605221411.66,环境治理,103642,103642,0,1.0
20260327,000553,安道麦A,10.02,6.48,162532504.0,14107426307.28,农化制品,102527,102527,0,1.0
20260327,000695,滨海能源,10.01,14.29,417703936.0,3169681533.56,电池,93248,100318,1,1.0
20260327,000720,新能泰山,9.98,5.51,733060160.0,6923488956.21,电网设备,93000,93000,0,4.0
20260327,000767,晋控电力,9.94,5.09,2530383024.0,14823334359.24,电力,93036,100712,4,2.0
20260327,000822,山东海化,10.07,6.45,480843680.0,5773342922.7,化学原料,93212,93742,1,1.0
20260327,000890,法尔胜,10.04,13.48,869247968.0,5654739300.08,环保设备,95448,95448,0,1.0
20260327,001313,粤海饲料,10.04,7.56,134661267.0,5285391433.56,饲料,95200,95200,0,1.0
20260327,001896,豫能控股,9.97,16.54,3550966448.0,25236423198.2,电力,143057,144033,3,1.0
20260327,002038,双鹭药业,9.98,6.61,371858864.0,5631148030.09,化学制药,100809,101121,1,1.0
20260327,002042,华孚时尚,9.95,4.42,349705184.0,7517011589.1,纺织制造,95524,130706,3,1.0
20260327,002068,黑猫股份,10.05,9.2,469715888.0,6762053553.2,橡胶,140139,141927,2,1.0
20260327,002082,万邦德,10.01,26.04,699197360.0,14406706088.88,化学制药,95857,95857,0,2.0
20260327,002176,江特电机,10.05,10.29,937669808.0,17554936703.64,电机Ⅱ,102721,102721,0,1.0
20260327,002192,融捷股份,10.0,78.0,3145292960.0,20211178884.0,能源金属,104015,104015,0,4.0
20260327,002240,盛新锂能,10.0,42.23,2257649024.0,38552135330.06,能源金属,104415,104415,0,1.0
20260327,002263,大东南,10.0,4.07,1163390688.0,7644864557.0,塑料,103148,103148,0,2.0
20260327,002265,建设工业,10.02,25.03,550324816.0,25857001387.21,汽车零部件,93339,93339,0,1.0
20260327,002272,川润股份,10.03,17.66,796913760.0,6825463695.68,通用设备,145530,145530,0,1.0
20260327,002294,信立泰,10.01,61.88,742606528.0,68969327743.68,化学制药,133024,133024,0,1.0
20260327,002310,东方新能,10.03,3.84,2027987056.0,16124350913.28,电力,94524,94524,0,1.0
20260327,002328,新朋股份,10.0,7.15,414875056.0,4081162056.4,汽车零部件,101736,101736,0,1.0
20260327,002361,神剑股份,10.0,13.64,3538826352.0,11036437501.76,塑料,101645,105809,4,2.0
20260327,002386,天原股份,9.93,6.31,468550128.0,8211862628.47,化学原料,130400,130736,2,1.0
20260327,002428,云南锗业,10.0,51.36,3869850304.0,33539909700.0,小金属,103127,103127,0,1.0
20260327,002432,九安医疗,10.0,68.64,3233610784.0,30092438856.48,医疗器械,134951,135851,2,1.0
20260327,002445,中南文化,9.9,4.44,2010229344.0,10506731520.12,通用设备,100157,112418,4,1.0
20260327,002455,百川股份,10.0,14.41,1056400160.0,7482099890.54,化学制品,93648,93648,0,1.0
20260327,002460,赣锋锂业,10.0,79.67,10074180864.0,96510625718.21,能源金属,131836,141233,4,1.0
20260327,002470,金正大,9.96,3.09,844169552.0,10152965698.53,农化制品,93209,93209,0,1.0
20260327,002526,山东矿机,9.91,3.66,413228320.0,6482169043.08,专用设备,111133,111915,1,1.0
20260327,002755,奥赛康,10.01,15.39,396263776.0,14284252754.64,化学制药,130342,130342,0,1.0
20260327,002756,永兴材料,10.0,81.21,1789607424.0,31568815355.61,能源金属,104621,130009,1,1.0
20260327,002773,康弘药业,9.98,27.65,222643800.0,18990960901.85,生物制品,102145,102145,0,1.0
