date,stock_code,stock_name,pattern_type,action,entry_price,exit_price,shares,pnl,pnl_pct,holding_days,hot_resonance,resonance_sectors,stop_loss_triggered,take_profit_triggered,entry_date,exit_reason,plan_rank,plan_score,plan_reason,factor_metrics_json
20260309,002261,拓维信息,指标筛选/default,BUY,39.56898,0.0,4600,0.0,0.0,0,False,,False,False,20260309,buy,1,94.9069,综合评分 94.9，候选排名第 1；当日涨幅 +10.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.62/2.54 倍；流动性分位 99.7，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.68961110096768, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260309,002506,协鑫集成,指标筛选/default,BUY,5.661300000000001,0.0,32600,0.0,0.0,0,False,,False,False,20260309,buy,2,94.8521,综合评分 94.9，候选排名第 2；当日涨幅 +10.10%，短线强度已确认；量能未明显放大，成交额/成交量约为5日均值 0.84/0.78 倍；流动性分位 99.5，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.50702939565456, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260309,601868,中国能建,指标筛选/default,BUY,2.9559,0.0,62500,0.0,0.0,0,False,,False,False,20260309,buy,3,94.6897,综合评分 94.7，候选排名第 3；当日涨幅 +9.89%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 4.72/4.13 倍；流动性分位 99.5，承接能力较好；tech_score 94.4，指标表现靠前,"{""stk_liquidity_percentile"": 99.48877122512324, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.39210735294117}"
20260312,000988,华工科技,指标筛选/default,SELL,85.87140000000001,127.64420000000001,2000,83162.20224000001,0.4840800374844331,11,False,,False,True,20260225,trailing_stop,2,94.863,综合评分 94.9，候选排名第 2；当日涨幅 +10.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.45/2.25 倍；流动性分位 99.6，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.56156375593716, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.69488235294119}"
20260312,002261,拓维信息,指标筛选/default,SELL,39.56898,39.64056,4600,37.612258799985284,0.00020657913755340977,3,False,,False,True,20260309,trailing_stop,1,94.9069,综合评分 94.9，候选排名第 1；当日涨幅 +10.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.62/2.54 倍；流动性分位 99.7，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.68961110096768, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260313,002506,协鑫集成,指标筛选/default,SELL,5.661300000000001,5.40916,32600,-8504.371714800043,-0.04606575528268891,4,False,,False,True,20260309,trailing_stop,2,94.8521,综合评分 94.9，候选排名第 2；当日涨幅 +10.10%，短线强度已确认；量能未明显放大，成交额/成交量约为5日均值 0.84/0.78 倍；流动性分位 99.5，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.50702939565456, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260316,601868,中国能建,指标筛选/default,SELL,2.9559,3.42314,62500,28868.946750000003,0.15621794330471792,5,False,,False,True,20260309,trailing_stop,3,94.6897,综合评分 94.7，候选排名第 3；当日涨幅 +9.89%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 4.72/4.13 倍；流动性分位 99.5，承接能力较好；tech_score 94.4，指标表现靠前,"{""stk_liquidity_percentile"": 99.48877122512324, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.39210735294117}"
20260324,002565,顺灏股份,指标筛选/default,BUY,17.34462,0.0,11000,0.0,0.0,0,False,,False,False,20260324,buy,1,94.7346,综合评分 94.7，候选排名第 1；当日涨幅 +9.97%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 4.43/3.81 倍；流动性分位 99.2，承接能力较好；tech_score 94.6，指标表现靠前,"{""stk_liquidity_percentile"": 99.23399598759804, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.63465735294118}"
20260324,600143,金发科技,指标筛选/default,BUY,17.90574,0.0,10700,0.0,0.0,0,False,,False,False,20260324,buy,2,94.4364,综合评分 94.4，候选排名第 2；当日涨幅 +10.02%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 4.20/4.34 倍；流动性分位 98.1，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.12146635053803, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260324,002310,东方新能,指标筛选/default,BUY,3.84768,0.0,49800,0.0,0.0,0,False,,False,False,20260324,buy,3,94.4036,综合评分 94.4，候选排名第 3；当日涨幅 +10.06%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 4.19/3.09 倍；流动性分位 98.0，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.01203720590918, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260325,002565,顺灏股份,指标筛选/default,SELL,17.34462,16.187559999999998,11000,-13016.379354000004,-0.06820283916865921,1,False,,True,False,20260324,stop_loss,1,94.7346,综合评分 94.7，候选排名第 1；当日涨幅 +9.97%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 4.43/3.81 倍；流动性分位 99.2，承接能力较好；tech_score 94.6，指标表现靠前,"{""stk_liquidity_percentile"": 99.23399598759804, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.63465735294118}"
20260326,002310,东方新能,指标筛选/default,SELL,3.84768,3.4830200000000002,49800,-18443.04305399998,-0.09622192091125147,2,False,,True,False,20260324,stop_loss,3,94.4036,综合评分 94.4，候选排名第 3；当日涨幅 +10.06%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 4.19/3.09 倍；流动性分位 98.0，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.01203720590918, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260326,002475,立讯精密,指标筛选/default,BUY,51.81342,0.0,3600,0.0,0.0,0,False,,False,False,20260326,buy,1,94.9663,综合评分 95.0，候选排名第 1；当日涨幅 +9.99%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.83/1.81 倍；流动性分位 99.9，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.92703392922292, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.68223235294118}"
20260326,601869,长飞光纤,指标筛选/default,BUY,258.95688,0.0,700,0.0,0.0,0,False,,False,False,20260326,buy,2,94.8243,综合评分 94.8，候选排名第 2；当日涨幅 +10.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.32/1.22 倍；流动性分位 99.4，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.4162714337833, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70478235294118}"
20260327,600143,金发科技,指标筛选/default,SELL,17.90574,16.97598,10700,-10242.045307199995,-0.05344171321450035,3,False,,True,False,20260324,stop_loss,2,94.4364,综合评分 94.4，候选排名第 2；当日涨幅 +10.02%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 4.20/4.34 倍；流动性分位 98.1，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.12146635053803, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260330,002475,立讯精密,指标筛选/default,SELL,51.81342,48.662479999999995,3600,-11627.082900000009,-0.06231545064994548,2,False,,True,False,20260326,stop_loss,1,94.9663,综合评分 95.0，候选排名第 1；当日涨幅 +9.99%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.83/1.81 倍；流动性分位 99.9，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.92703392922292, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.68223235294118}"
20260409,300058,蓝色光标,指标筛选/default,BUY,16.4328,0.0,11800,0.0,0.0,0,False,,False,False,20260409,buy,2,94.929,综合评分 94.9，候选排名第 2；当日涨幅 +20.01%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.50/2.36 倍；流动性分位 99.8，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.7632058287796, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260409,300475,香农芯创,指标筛选/default,BUY,149.86914,0.0,1200,0.0,0.0,0,False,,False,False,20260409,buy,3,94.9235,综合评分 94.9，候选排名第 3；当日涨幅 +20.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.52/2.59 倍；流动性分位 99.7，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.74499089253187, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260414,601869,长飞光纤,指标筛选/default,SELL,258.95688,363.771,700,72984.47144519998,0.4025081741705902,12,False,,False,True,20260326,trailing_stop,2,94.8243,综合评分 94.8，候选排名第 2；当日涨幅 +10.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.32/1.22 倍；流动性分位 99.4，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.4162714337833, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70478235294118}"
20260415,300058,蓝色光标,指标筛选/default,SELL,16.4328,16.39714,11800,-730.4922395999893,-0.0037660992486538572,4,False,,False,False,20260409,time_stop,2,94.929,综合评分 94.9，候选排名第 2；当日涨幅 +20.01%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.50/2.36 倍；流动性分位 99.8，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.7632058287796, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260427,002407,多氟多,指标筛选/default,BUY,33.69726,0.0,5800,0.0,0.0,0,False,,False,False,20260427,buy,1,94.747,综合评分 94.7，候选排名第 1；当日涨幅 +9.99%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 3.32/2.93 倍；流动性分位 99.2，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.21761280931587, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.66930735294117}"
20260427,002812,恩捷股份,指标筛选/default,BUY,80.40048,0.0,2400,0.0,0.0,0,False,,False,False,20260427,buy,2,94.5961,综合评分 94.6，候选排名第 2；当日涨幅 +10.01%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.02/1.82 倍；流动性分位 98.7，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.65356622998544, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260427,600338,西藏珠峰,指标筛选/default,BUY,22.8456,0.0,8600,0.0,0.0,0,False,,False,False,20260427,buy,3,94.4408,综合评分 94.4，候选排名第 3；当日涨幅 +9.99%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 4.58/3.58 倍；流动性分位 98.2，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.18049490538574, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.67920735294118}"
20260507,600338,西藏珠峰,指标筛选/default,SELL,22.8456,25.56876,8600,23074.3756152,0.1174082647566272,5,False,,False,True,20260427,trailing_stop,3,94.4408,综合评分 94.4，候选排名第 3；当日涨幅 +9.99%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 4.58/3.58 倍；流动性分位 98.2，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.18049490538574, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.67920735294118}"
20260507,603986,兆易创新,指标筛选/default,BUY,347.694,0.0,600,0.0,0.0,0,False,,False,False,20260507,buy,1,94.929,综合评分 94.9，候选排名第 1；当日涨幅 +10.00%，短线强度已确认；流动性分位 99.8，承接能力较好；tech_score 94.7，指标表现靠前；通过市场、流动性、强度、量能、趋势过滤,"{""stk_liquidity_percentile"": 99.7632058287796, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260507,301308,江波龙,指标筛选/default,BUY,490.98,0.0,400,0.0,0.0,0,False,,False,False,20260507,buy,2,94.8852,综合评分 94.9，候选排名第 2；当日涨幅 +20.00%，短线强度已确认；流动性分位 99.6，承接能力较好；tech_score 94.7，指标表现靠前；通过市场、流动性、强度、量能、趋势过滤,"{""stk_liquidity_percentile"": 99.61748633879782, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260508,300475,香农芯创,指标筛选/default,SELL,149.86914,180.65796,1200,36610.804692000005,0.203509901730362,18,False,,False,True,20260409,trailing_stop,3,94.9235,综合评分 94.9，候选排名第 3；当日涨幅 +20.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.52/2.59 倍；流动性分位 99.7，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.74499089253187, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260508,002407,多氟多,指标筛选/default,SELL,33.69726,34.92002,5800,6770.077816800011,0.034629068493480686,6,False,,False,True,20260427,trailing_stop,1,94.747,综合评分 94.7，候选排名第 1；当日涨幅 +9.99%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 3.32/2.93 倍；流动性分位 99.2，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.21761280931587, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.66930735294117}"
20260508,002812,恩捷股份,指标筛选/default,SELL,80.40048,81.10745999999999,2400,1385.8083791999961,0.007179645990979494,6,False,,False,False,20260427,time_stop,2,94.5961,综合评分 94.6，候选排名第 2；当日涨幅 +10.01%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.02/1.82 倍；流动性分位 98.7，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.65356622998544, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260511,002281,光迅科技,指标筛选/default,BUY,188.376,0.0,1000,0.0,0.0,0,False,,False,False,20260511,buy,1,94.9344,综合评分 94.9，候选排名第 1；当日涨幅 +10.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.26/1.17 倍；流动性分位 99.8，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.78146057184483, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260511,600498,烽火通信,指标筛选/default,BUY,60.12,0.0,3300,0.0,0.0,0,False,,False,False,20260511,buy,2,94.7706,综合评分 94.8，候选排名第 2；当日涨幅 +10.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.28/1.17 倍；流动性分位 99.3，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.25332362046986, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.69515735294118}"
20260511,000547,航天发展,指标筛选/default,BUY,28.64718,0.0,7000,0.0,0.0,0,False,,False,False,20260511,buy,3,94.6667,综合评分 94.7，候选排名第 3；当日涨幅 +10.01%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.44/2.32 倍；流动性分位 98.9，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.88909124021126, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260512,603986,兆易创新,指标筛选/default,SELL,347.694,352.8429,600,2751.537617999973,0.013185504132362984,3,False,,False,False,20260507,time_stop,1,94.929,综合评分 94.9，候选排名第 1；当日涨幅 +10.00%，短线强度已确认；流动性分位 99.8，承接能力较好；tech_score 94.7，指标表现靠前；通过市场、流动性、强度、量能、趋势过滤,"{""stk_liquidity_percentile"": 99.7632058287796, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260512,300604,长川科技,指标筛选/default,BUY,220.42998,0.0,900,0.0,0.0,0,False,,False,False,20260512,buy,2,94.8252,综合评分 94.8，候选排名第 2；当日涨幅 +20.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.86/1.63 倍；流动性分位 99.4，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.41722819158623, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260512,600584,长电科技,指标筛选/default,BUY,56.87352,0.0,3600,0.0,0.0,0,False,,False,False,20260512,buy,3,94.7924,综合评分 94.8，候选排名第 3；当日涨幅 +10.01%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.23/1.08 倍；流动性分位 99.3，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.30795847750865, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260514,600498,烽火通信,指标筛选/default,SELL,60.12,59.05166,3300,-3838.3724213999812,-0.019341222882636115,3,False,,False,False,20260511,time_stop,2,94.7706,综合评分 94.8，候选排名第 2；当日涨幅 +10.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.28/1.17 倍；流动性分位 99.3，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.25332362046986, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.69515735294118}"
20260514,000547,航天发展,指标筛选/default,SELL,28.64718,25.97794,7000,-18981.23833199995,-0.0946268441894977,3,False,,True,False,20260511,stop_loss,3,94.6667,综合评分 94.7，候选排名第 3；当日涨幅 +10.01%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.44/2.32 倍；流动性分位 98.9，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.88909124021126, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260514,300604,长川科技,指标筛选/default,SELL,220.42998,208.45226,900,-11083.353238799988,-0.05585058615403998,2,False,,True,False,20260512,stop_loss,2,94.8252,综合评分 94.8，候选排名第 2；当日涨幅 +20.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.86/1.63 倍；流动性分位 99.4，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.41722819158623, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260514,601138,工业富联,指标筛选/default,BUY,74.148,0.0,2800,0.0,0.0,0,False,,False,False,20260514,buy,1,95.0,综合评分 95.0，候选排名第 1；当日涨幅 +10.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.95/1.81 倍；流动性分位 100.0，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 100.0, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260514,001309,德明利,指标筛选/default,BUY,700.398,0.0,300,0.0,0.0,0,False,,False,False,20260514,buy,2,94.8689,综合评分 94.9，候选排名第 2；当日涨幅 +10.00%，短线强度已确认；流动性分位 99.6，承接能力较好；tech_score 94.7，指标表现靠前；通过市场、流动性、强度、量能、趋势过滤,"{""stk_liquidity_percentile"": 99.56308028399782, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260514,603629,利通电子,指标筛选/default,BUY,175.35,0.0,1200,0.0,0.0,0,False,,False,False,20260514,buy,3,94.6933,综合评分 94.7，候选排名第 3；当日涨幅 +10.00%，短线强度已确认；流动性分位 99.0，承接能力较好；tech_score 94.7，指标表现靠前；通过市场、流动性、强度、量能、趋势过滤,"{""stk_liquidity_percentile"": 98.98052066266156, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70423235294118}"
20260515,601138,工业富联,指标筛选/default,SELL,74.148,67.48476000000001,2800,-18965.000846399955,-0.09131983644912978,1,False,,True,False,20260514,stop_loss,1,95.0,综合评分 95.0，候选排名第 1；当日涨幅 +10.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.95/1.81 倍；流动性分位 100.0，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 100.0, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260518,002407,多氟多,指标筛选/default,BUY,37.29444,0.0,5400,0.0,0.0,0,False,,False,False,20260518,buy,2,94.596,综合评分 94.6，候选排名第 2；当日涨幅 +10.02%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.30/1.26 倍；流动性分位 98.7，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.6533212010919, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260519,301308,江波龙,指标筛选/default,SELL,490.98,561.3051399999999,400,27779.2597272,0.14140559925386675,8,False,,False,True,20260507,trailing_stop,2,94.8852,综合评分 94.9，候选排名第 2；当日涨幅 +20.00%，短线强度已确认；流动性分位 99.6，承接能力较好；tech_score 94.7，指标表现靠前；通过市场、流动性、强度、量能、趋势过滤,"{""stk_liquidity_percentile"": 99.61748633879782, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260519,001309,德明利,指标筛选/default,SELL,700.398,697.76168,300,-1126.0588751999894,-0.005357530807970772,3,False,,False,False,20260514,time_stop,2,94.8689,综合评分 94.9，候选排名第 2；当日涨幅 +10.00%，短线强度已确认；流动性分位 99.6，承接能力较好；tech_score 94.7，指标表现靠前；通过市场、流动性、强度、量能、趋势过滤,"{""stk_liquidity_percentile"": 99.56308028399782, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260519,603629,利通电子,指标筛选/default,SELL,175.35,173.9514,1200,-2012.8101839999727,-0.00956281019885638,3,False,,False,False,20260514,time_stop,3,94.6933,综合评分 94.7，候选排名第 3；当日涨幅 +10.00%，短线强度已确认；流动性分位 99.0，承接能力较好；tech_score 94.7，指标表现靠前；通过市场、流动性、强度、量能、趋势过滤,"{""stk_liquidity_percentile"": 98.98052066266156, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70423235294118}"
20260519,000988,华工科技,指标筛选/default,BUY,151.36212,0.0,1300,0.0,0.0,0,False,,False,False,20260519,buy,1,94.8636,综合评分 94.9，候选排名第 1；当日涨幅 +10.00%，短线强度已确认；量能未明显放大，成交额/成交量约为5日均值 0.72/0.70 倍；流动性分位 99.5，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.54537188579742, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260521,002281,光迅科技,指标筛选/default,SELL,188.376,216.86540000000002,1000,28150.962180000002,0.1493954613335709,8,False,,False,True,20260511,trailing_stop,1,94.9344,综合评分 94.9，候选排名第 1；当日涨幅 +10.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.26/1.17 倍；流动性分位 99.8，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.78146057184483, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260521,000988,华工科技,指标筛选/default,SELL,151.36212,153.65208,1300,2658.2447580000153,0.013505297117133058,2,False,,False,True,20260519,trailing_stop,1,94.8636,综合评分 94.9，候选排名第 1；当日涨幅 +10.00%，短线强度已确认；量能未明显放大，成交额/成交量约为5日均值 0.72/0.70 倍；流动性分位 99.5，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.54537188579742, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260521,002654,万润科技,指标筛选/default,BUY,19.8396,0.0,11000,0.0,0.0,0,False,,False,False,20260521,buy,3,94.5891,综合评分 94.6，候选排名第 3；当日涨幅 +9.98%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.34/2.12 倍；流动性分位 98.7，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.7086213168425, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.65885735294118}"
20260522,002654,万润科技,指标筛选/default,SELL,19.8396,17.7145,11000,-23694.888030000002,-0.10854224377457827,1,False,,True,False,20260521,stop_loss,3,94.5891,综合评分 94.6，候选排名第 3；当日涨幅 +9.98%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.34/2.12 倍；流动性分位 98.7，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.7086213168425, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.65885735294118}"
20260522,000725,京东方A,指标筛选/default,BUY,4.7094000000000005,0.0,45300,0.0,0.0,0,False,,False,False,20260522,buy,1,94.4546,综合评分 94.5，候选排名第 1；当日涨幅 +10.09%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.44/1.30 倍；流动性分位 98.2，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.18214870023631, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260525,002407,多氟多,指标筛选/default,SELL,37.29444,38.353139999999996,5400,5387.323964399984,0.026742682823123268,5,False,,False,True,20260518,trailing_stop,2,94.596,综合评分 94.6，候选排名第 2；当日涨幅 +10.02%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.30/1.26 倍；流动性分位 98.7，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 98.6533212010919, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260525,300476,胜宏科技,指标筛选/default,BUY,390.78,0.0,500,0.0,0.0,0,False,,False,False,20260525,buy,1,94.9945,综合评分 95.0，候选排名第 1；当日涨幅 +13.31%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 2.08/1.96 倍；流动性分位 100.0，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.98183139534885, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260525,002463,沪电股份,指标筛选/default,BUY,121.26204,0.0,1700,0.0,0.0,0,False,,False,False,20260525,buy,2,94.8746,综合评分 94.9，候选排名第 2；当日涨幅 +10.00%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.86/1.73 倍；流动性分位 99.6，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.58212209302324, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260525,600183,生益科技,指标筛选/default,BUY,114.228,0.0,1800,0.0,0.0,0,False,,False,False,20260525,buy,3,94.7765,综合评分 94.8，候选排名第 3；当日涨幅 +10.00%，短线强度已确认；流动性分位 99.3，承接能力较好；tech_score 94.7，指标表现靠前；通过市场、流动性、强度、量能、趋势过滤,"{""stk_liquidity_percentile"": 99.25508720930233, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
20260527,600584,长电科技,指标筛选/default,SELL,56.87352,85.98768,3600,104347.13025599997,0.5094923080848148,11,False,,False,True,20260512,trailing_stop,3,94.7924,综合评分 94.8，候选排名第 3；当日涨幅 +10.01%，短线强度已确认；量价活跃，成交额/成交量约为5日均值 1.23/1.08 倍；流动性分位 99.3，承接能力较好；tech_score 94.7，指标表现靠前,"{""stk_liquidity_percentile"": 99.30795847750865, ""stk_new_high_20d"": 88.23529411764706, ""tech_score"": 94.70588235294119}"
