A suitable version of pyarrow or fastparquet is required for parquet support.
Trying to import the above resulted in these errors:
 - `Import pyarrow` failed. pyarrow is required for parquet support. Use pip or conda to install the pyarrow package.
 - `Import fastparquet` failed. fastparquet is required for parquet support. Use pip or conda to install the fastparquet package.
2026-06-18 19:56:51.927 | INFO     | core.etl.warehouse:persist_market_dataset_silver:315 - [SilverWarehouse] Phase1 silver 落盘完成 20260610: quality_ok=True issues=0
2026-06-18 19:56:51.929 | INFO     | core.data.data_prep:build:141 - [DataPrep] MarketDataset(20260610) daily=0 all_daily=1 auction=0 sector_map=0 limit_up=16 prefetched=['all_daily', 'daily_basic', 'index_daily', 'limit_cpt_list', 'limit_up', 'moneyflow_summary', 'stock_basic', 'ths_daily', 'ths_index']
2026-06-18 19:56:57.344 | ERROR    | __main__:main:177 - 系统运行错误: IO Error: Cannot open file "G:\a_stock_sentiment_system\webdata\factors.duckdb": 另一个程序正在使用此文件，进程无法访问。

File is already open in 
C:\Program Files\Git\mingw64\bin\git.exe (PID 24008)
C:\Program Files\Git\mingw64\bin\git.exe (PID 28072)
2026-06-18 19:57:09.148 | INFO     | core.data.data_manager_main:__init__:52 - [DataManager] 初始化完成，缓存目录: G:\a_stock_sentiment_system\data\cache
2026-06-18 19:57:09.149 | INFO     | __main__:run_daily_analysis:45 - 开始执行 20260610 的日度数据生成...
2026-06-18 19:57:09.150 | INFO     | __main__:run_daily_analysis:46 - 对比日期: 20260609
2026-06-18 19:57:09.156 | INFO     | core.etl.daily_pipeline:run:80 - [数据生成] 开始主流程: 20260610, prev=20260609
2026-06-18 19:57:09.216 | INFO     | core.data.data_prep:_prefetch_all_daily:212 - [DataPrep] all_daily 预取：5512 行 @ 20260610
2026-06-18 19:57:09.230 | INFO     | core.data.data_prep:_prefetch_stock_basic:237 - [DataPrep] stock_basic 预取：5529 行
2026-06-18 19:57:09.253 | INFO     | core.data.data_prep:_prefetch_daily_basic:225 - [DataPrep] daily_basic 预取：5512 行 @ 20260610
2026-06-18 19:57:09.836 | INFO     | core.data.data_prep:_prefetch_limit_up:299 - [DataPrep] limit_up 预取：16 个交易日，非空 16 个
2026-06-18 19:57:09.966 | INFO     | core.data.data_prep:_prefetch_sectors:365 - [DataPrep] 板块/资金流预取：['ths_index', 'ths_daily', 'limit_cpt_list', 'moneyflow_summary']（板块按日窗口 10 天，调用缓存 26 条）
2026-06-18 19:57:09.977 | INFO     | core.data.data_prep:_prefetch_index_daily:274 - [DataPrep] index_daily 预取：3 指数 × 2 窗口，成功 6 次
2026-06-18 19:57:09.977 | INFO     | core.data.data_prep:build:124 - [DataPrep] ETL主路径跳过逐股历史日线批量获取，使用 all_daily/silver 因子主表
2026-06-18 19:57:22.579 | DEBUG    | core.etl.warehouse:write_table:63 - [SilverWarehouse] parquet 写入失败，已降级 CSV stock_daily_silver: Unable to find a usable engine; tried using: 'pyarrow', 'fastparquet'.
A suitable version of pyarrow or fastparquet is required for parquet support.
Trying to import the above resulted in these errors:
 - `Import pyarrow` failed. pyarrow is required for parquet support. Use pip or conda to install the pyarrow package.
 - `Import fastparquet` failed. fastparquet is required for parquet support. Use pip or conda to install the fastparquet package.
2026-06-18 19:57:23.064 | DEBUG    | core.etl.warehouse:write_table:63 - [SilverWarehouse] parquet 写入失败，已降级 CSV sector_daily_silver: Unable to find a usable engine; tried using: 'pyarrow', 'fastparquet'.
A suitable version of pyarrow or fastparquet is required for parquet support.
Trying to import the above resulted in these errors:
 - `Import pyarrow` failed. pyarrow is required for parquet support. Use pip or conda to install the pyarrow package.
 - `Import fastparquet` failed. fastparquet is required for parquet support. Use pip or conda to install the fastparquet package.
2026-06-18 19:57:23.244 | DEBUG    | core.etl.warehouse:write_table:63 - [SilverWarehouse] parquet 写入失败，已降级 CSV index_daily_silver: Unable to find a usable engine; tried using: 'pyarrow', 'fastparquet'.
A suitable version of pyarrow or fastparquet is required for parquet support.
Trying to import the above resulted in these errors:
 - `Import pyarrow` failed. pyarrow is required for parquet support. Use pip or conda to install the pyarrow package.
 - `Import fastparquet` failed. fastparquet is required for parquet support. Use pip or conda to install the fastparquet package.
2026-06-18 19:57:23.369 | INFO     | core.etl.warehouse:persist_market_dataset_silver:315 - [SilverWarehouse] Phase1 silver 落盘完成 20260610: quality_ok=True issues=0
2026-06-18 19:57:23.371 | INFO     | core.data.data_prep:build:141 - [DataPrep] MarketDataset(20260610) daily=0 all_daily=1 auction=0 sector_map=0 limit_up=16 prefetched=['all_daily', 'daily_basic', 'index_daily', 'limit_cpt_list', 'limit_up', 'moneyflow_summary', 'stock_basic', 'ths_daily', 'ths_index']
2026-06-18 19:57:27.056 | INFO     | snapshot.writer:write:276 - [Snapshot] 20260610 快照已落盘: json, sqlite
2026-06-18 19:57:28.904 | WARNING  | kb.embeddings:embed:51 - [KB] 云嵌入调用失败，回退词法检索: 400 Client Error: Bad Request for url: https://dashscope.aliyuncs.com/compatible-mode/v1/embeddings
2026-06-18 19:57:28.906 | INFO     | kb.ingest:ingest_snapshot:29 - [KB] 20260610 未取得向量，按词法检索入库
2026-06-18 19:57:30.036 | INFO     | kb.ingest:ingest_snapshot:33 - [KB] 20260610 入库 11 块（词法）
2026-06-18 19:57:30.036 | INFO     | core.etl.daily_pipeline:run:127 - [数据生成] 主流程完成: ok=True, 候选=10, snapshot=G:\a_stock_sentiment_system\webdata\snapshots\20260610.json
2026-06-18 19:57:34.839 | INFO     | core.data.data_manager_main:__init__:52 - [DataManager] 初始化完成，缓存目录: G:\a_stock_sentiment_system\data\cache
2026-06-18 19:57:34.840 | INFO     | __main__:run_daily_analysis:45 - 开始执行 20260615 的日度数据生成...
2026-06-18 19:57:34.840 | INFO     | __main__:run_daily_analysis:46 - 对比日期: 20260612
2026-06-18 19:57:34.889 | INFO     | core.etl.daily_pipeline:run:80 - [数据生成] 开始主流程: 20260615, prev=20260612
2026-06-18 19:57:34.949 | INFO     | core.data.data_prep:_prefetch_all_daily:212 - [DataPrep] all_daily 预取：5508 行 @ 20260615
2026-06-18 19:57:34.964 | INFO     | core.data.data_prep:_prefetch_stock_basic:237 - [DataPrep] stock_basic 预取：5529 行
2026-06-18 19:57:34.989 | INFO     | core.data.data_prep:_prefetch_daily_basic:225 - [DataPrep] daily_basic 预取：5508 行 @ 20260615
2026-06-18 19:57:35.523 | INFO     | core.data.data_prep:_prefetch_limit_up:299 - [DataPrep] limit_up 预取：16 个交易日，非空 16 个
2026-06-18 19:57:35.706 | INFO     | core.data.data_prep:_prefetch_sectors:365 - [DataPrep] 板块/资金流预取：['ths_index', 'ths_daily', 'limit_cpt_list', 'moneyflow_summary']（板块按日窗口 10 天，调用缓存 26 条）
2026-06-18 19:57:35.726 | INFO     | core.data.data_prep:_prefetch_index_daily:274 - [DataPrep] index_daily 预取：3 指数 × 2 窗口，成功 6 次
2026-06-18 19:57:35.727 | INFO     | core.data.data_prep:build:124 - [DataPrep] ETL主路径跳过逐股历史日线批量获取，使用 all_daily/silver 因子主表
2026-06-18 19:57:53.004 | DEBUG    | core.etl.warehouse:write_table:63 - [SilverWarehouse] parquet 写入失败，已降级 CSV stock_daily_silver: Unable to find a usable engine; tried using: 'pyarrow', 'fastparquet'.
A suitable version of pyarrow or fastparquet is required for parquet support.
Trying to import the above resulted in these errors:
 - `Import pyarrow` failed. pyarrow is required for parquet support. Use pip or conda to install the pyarrow package.
 - `Import fastparquet` failed. fastparquet is required for parquet support. Use pip or conda to install the fastparquet package.
2026-06-18 19:57:53.455 | DEBUG    | core.etl.warehouse:write_table:63 - [SilverWarehouse] parquet 写入失败，已降级 CSV sector_daily_silver: Unable to find a usable engine; tried using: 'pyarrow', 'fastparquet'.
A suitable version of pyarrow or fastparquet is required for parquet support.
Trying to import the above resulted in these errors:
 - `Import pyarrow` failed. pyarrow is required for parquet support. Use pip or conda to install the pyarrow package.
 - `Import fastparquet` failed. fastparquet is required for parquet support. Use pip or conda to install the fastparquet package.
2026-06-18 19:57:53.622 | DEBUG    | core.etl.warehouse:write_table:63 - [SilverWarehouse] parquet 写入失败，已降级 CSV index_daily_silver: Unable to find a usable engine; tried using: 'pyarrow', 'fastparquet'.
A suitable version of pyarrow or fastparquet is required for parquet support.
Trying to import the above resulted in these errors:
 - `Import pyarrow` failed. pyarrow is required for parquet support. Use pip or conda to install the pyarrow package.
 - `Import fastparquet` failed. fastparquet is required for parquet support. Use pip or conda to install the fastparquet package.
2026-06-18 19:57:53.775 | INFO     | core.etl.warehouse:persist_market_dataset_silver:315 - [SilverWarehouse] Phase1 silver 落盘完成 20260615: quality_ok=True issues=0
2026-06-18 19:57:53.776 | INFO     | core.data.data_prep:build:141 - [DataPrep] MarketDataset(20260615) daily=0 all_daily=1 auction=0 sector_map=0 limit_up=16 prefetched=['all_daily', 'daily_basic', 'index_daily', 'limit_cpt_list', 'limit_up', 'moneyflow_summary', 'stock_basic', 'ths_daily', 'ths_index']
2026-06-18 19:57:57.780 | INFO     | snapshot.writer:write:276 - [Snapshot] 20260615 快照已落盘: json, sqlite
2026-06-18 19:58:05.911 | WARNING  | kb.embeddings:embed:51 - [KB] 云嵌入调用失败，回退词法检索: 400 Client Error: Bad Request for url: https://dashscope.aliyuncs.com/compatible-mode/v1/embeddings
2026-06-18 19:58:05.912 | INFO     | kb.ingest:ingest_snapshot:29 - [KB] 20260615 未取得向量，按词法检索入库
2026-06-18 19:58:06.117 | INFO     | kb.ingest:ingest_snapshot:33 - [KB] 20260615 入库 11 块（词法）
2026-06-18 19:58:06.118 | INFO     | core.etl.daily_pipeline:run:127 - [数据生成] 主流程完成: ok=True, 候选=10, snapshot=G:\a_stock_sentiment_system\webdata\snapshots\20260615.json
2026-06-18 20:03:05.728 | INFO     | core.data.data_manager_main:__init__:52 - [DataManager] 初始化完成，缓存目录: G:\a_stock_sentiment_system\data\cache
2026-06-18 20:03:05.729 | INFO     | __main__:run_daily_analysis:45 - 开始执行 20260515 的日度数据生成...
2026-06-18 20:03:05.740 | INFO     | __main__:run_daily_analysis:46 - 对比日期: 20260514
2026-06-18 20:03:05.747 | INFO     | core.etl.daily_pipeline:run:80 - [数据生成] 开始主流程: 20260515, prev=20260514
2026-06-18 20:03:05.807 | INFO     | core.data.data_prep:_prefetch_all_daily:212 - [DataPrep] all_daily 预取：5495 行 @ 20260515
2026-06-18 20:03:05.822 | INFO     | core.data.data_prep:_prefetch_stock_basic:237 - [DataPrep] stock_basic 预取：5529 行
2026-06-18 20:03:05.843 | INFO     | core.data.data_prep:_prefetch_daily_basic:225 - [DataPrep] daily_basic 预取：5495 行 @ 20260515
2026-06-18 20:03:06.231 | INFO     | core.data.data_prep:_prefetch_limit_up:299 - [DataPrep] limit_up 预取：16 个交易日，非空 16 个
2026-06-18 20:03:06.366 | INFO     | core.data.data_prep:_prefetch_sectors:365 - [DataPrep] 板块/资金流预取：['ths_index', 'ths_daily', 'limit_cpt_list', 'moneyflow_summary']（板块按日窗口 10 天，调用缓存 26 条）
2026-06-18 20:03:06.426 | INFO     | core.data.data_prep:_prefetch_index_daily:274 - [DataPrep] index_daily 预取：3 指数 × 2 窗口，成功 6 次
2026-06-18 20:03:06.427 | INFO     | core.data.data_prep:build:124 - [DataPrep] ETL主路径跳过逐股历史日线批量获取，使用 all_daily/silver 因子主表
2026-06-18 20:03:34.312 | DEBUG    | core.etl.warehouse:write_table:63 - [SilverWarehouse] parquet 写入失败，已降级 CSV stock_daily_silver: Unable to find a usable engine; tried using: 'pyarrow', 'fastparquet'.
A suitable version of pyarrow or fastparquet is required for parquet support.
Trying to import the above resulted in these errors:
 - `Import pyarrow` failed. pyarrow is required for parquet support. Use pip or conda to install the pyarrow package.
 - `Import fastparquet` failed. fastparquet is required for parquet support. Use pip or conda to install the fastparquet package.
2026-06-18 20:03:34.862 | DEBUG    | core.etl.warehouse:write_table:63 - [SilverWarehouse] parquet 写入失败，已降级 CSV sector_daily_silver: Unable to find a usable engine; tried using: 'pyarrow', 'fastparquet'.
A suitable version of pyarrow or fastparquet is required for parquet support.
Trying to import the above resulted in these errors:
 - `Import pyarrow` failed. pyarrow is required for parquet support. Use pip or conda to install the pyarrow package.
 - `Import fastparquet` failed. fastparquet is required for parquet support. Use pip or conda to install the fastparquet package.
2026-06-18 20:03:35.070 | DEBUG    | core.etl.warehouse:write_table:63 - [SilverWarehouse] parquet 写入失败，已降级 CSV index_daily_silver: Unable to find a usable engine; tried using: 'pyarrow', 'fastparquet'.
A suitable version of pyarrow or fastparquet is required for parquet support.
Trying to import the above resulted in these errors:
 - `Import pyarrow` failed. pyarrow is required for parquet support. Use pip or conda to install the pyarrow package.
 - `Import fastparquet` failed. fastparquet is required for parquet support. Use pip or conda to install the fastparquet package.
2026-06-18 20:03:35.251 | INFO     | core.etl.warehouse:persist_market_dataset_silver:315 - [SilverWarehouse] Phase1 silver 落盘完成 20260515: quality_ok=True issues=0
2026-06-18 20:03:35.252 | INFO     | core.data.data_prep:build:141 - [DataPrep] MarketDataset(20260515) daily=0 all_daily=1 auction=0 sector_map=0 limit_up=16 prefetched=['all_daily', 'daily_basic', 'index_daily', 'limit_cpt_list', 'limit_up', 'moneyflow_summary', 'stock_basic', 'ths_daily', 'ths_index']
2026-06-18 20:03:39.302 | ERROR    | __main__:main:177 - 系统运行错误: IO Error: Cannot open file "G:\a_stock_sentiment_system\webdata\factors.duckdb": 另一个程序正在使用此文件，进程无法访问。

File is already open in 
C:\Program Files\Git\mingw64\bin\git.exe (PID 22840)
2026-06-18 20:06:22.986 | INFO     | core.data.data_manager_main:__init__:52 - [DataManager] 初始化完成，缓存目录: G:\a_stock_sentiment_system\data\cache
2026-06-18 20:06:22.986 | INFO     | __main__:run_daily_analysis:45 - 开始执行 20260515 的日度数据生成...
2026-06-18 20:06:22.987 | INFO     | __main__:run_daily_analysis:46 - 对比日期: 20260514
2026-06-18 20:06:23.001 | INFO     | core.etl.daily_pipeline:run:80 - [数据生成] 开始主流程: 20260515, prev=20260514
2026-06-18 20:06:23.079 | INFO     | core.data.data_prep:_prefetch_all_daily:212 - [DataPrep] all_daily 预取：5495 行 @ 20260515
2026-06-18 20:06:23.098 | INFO     | core.data.data_prep:_prefetch_stock_basic:237 - [DataPrep] stock_basic 预取：5529 行
2026-06-18 20:06:23.123 | INFO     | core.data.data_prep:_prefetch_daily_basic:225 - [DataPrep] daily_basic 预取：5495 行 @ 20260515
2026-06-18 20:06:23.632 | INFO     | core.data.data_prep:_prefetch_limit_up:299 - [DataPrep] limit_up 预取：16 个交易日，非空 16 个
2026-06-18 20:06:23.804 | INFO     | core.data.data_prep:_prefetch_sectors:365 - [DataPrep] 板块/资金流预取：['ths_index', 'ths_daily', 'limit_cpt_list', 'moneyflow_summary']（板块按日窗口 10 天，调用缓存 26 条）
2026-06-18 20:06:23.816 | INFO     | core.data.data_prep:_prefetch_index_daily:274 - [DataPrep] index_daily 预取：3 指数 × 2 窗口，成功 6 次
2026-06-18 20:06:23.817 | INFO     | core.data.data_prep:build:124 - [DataPrep] ETL主路径跳过逐股历史日线批量获取，使用 all_daily/silver 因子主表
2026-06-18 20:06:43.112 | DEBUG    | core.etl.warehouse:write_table:63 - [SilverWarehouse] parquet 写入失败，已降级 CSV stock_daily_silver: Unable to find a usable engine; tried using: 'pyarrow', 'fastparquet'.
A suitable version of pyarrow or fastparquet is required for parquet support.
Trying to import the above resulted in these errors:
 - `Import pyarrow` failed. pyarrow is required for parquet support. Use pip or conda to install the pyarrow package.
 - `Import fastparquet` failed. fastparquet is required for parquet support. Use pip or conda to install the fastparquet package.
2026-06-18 20:06:43.613 | DEBUG    | core.etl.warehouse:write_table:63 - [SilverWarehouse] parquet 写入失败，已降级 CSV sector_daily_silver: Unable to find a usable engine; tried using: 'pyarrow', 'fastparquet'.
A suitable version of pyarrow or fastparquet is required for parquet support.
Trying to import the above resulted in these errors:
 - `Import pyarrow` failed. pyarrow is required for parquet support. Use pip or conda to install the pyarrow package.
 - `Import fastparquet` failed. fastparquet is required for parquet support. Use pip or conda to install the fastparquet package.
2026-06-18 20:06:43.792 | DEBUG    | core.etl.warehouse:write_table:63 - [SilverWarehouse] parquet 写入失败，已降级 CSV index_daily_silver: Unable to find a usable engine; tried using: 'pyarrow', 'fastparquet'.
A suitable version of pyarrow or fastparquet is required for parquet support.
Trying to import the above resulted in these errors:
 - `Import pyarrow` failed. pyarrow is required for parquet support. Use pip or conda to install the pyarrow package.
 - `Import fastparquet` failed. fastparquet is required for parquet support. Use pip or conda to install the fastparquet package.
2026-06-18 20:06:43.935 | INFO     | core.etl.warehouse:persist_market_dataset_silver:315 - [SilverWarehouse] Phase1 silver 落盘完成 20260515: quality_ok=True issues=0
2026-06-18 20:06:43.937 | INFO     | core.data.data_prep:build:141 - [DataPrep] MarketDataset(20260515) daily=0 all_daily=1 auction=0 sector_map=0 limit_up=16 prefetched=['all_daily', 'daily_basic', 'index_daily', 'limit_cpt_list', 'limit_up', 'moneyflow_summary', 'stock_basic', 'ths_daily', 'ths_index']
2026-06-18 20:06:48.220 | INFO     | snapshot.writer:write:276 - [Snapshot] 20260515 快照已落盘: json, sqlite
2026-06-18 20:06:53.283 | WARNING  | kb.embeddings:embed:51 - [KB] 云嵌入调用失败，回退词法检索: 400 Client Error: Bad Request for url: https://dashscope.aliyuncs.com/compatible-mode/v1/embeddings
2026-06-18 20:06:53.285 | INFO     | kb.ingest:ingest_snapshot:29 - [KB] 20260515 未取得向量，按词法检索入库
2026-06-18 20:06:53.457 | INFO     | kb.ingest:ingest_snapshot:33 - [KB] 20260515 入库 11 块（词法）
2026-06-18 20:06:53.458 | INFO     | core.etl.daily_pipeline:run:127 - [数据生成] 主流程完成: ok=True, 候选=10, snapshot=G:\a_stock_sentiment_system\webdata\snapshots\20260515.json
2026-06-18 20:26:38.375 | INFO     | core.data.data_manager_main:__init__:52 - [DataManager] 初始化完成，缓存目录: G:\a_stock_sentiment_system\data\cache
2026-06-18 20:26:38.376 | INFO     | backtest.backtest_engine:run_backtest:119 - 开始回测: 20260506 至 20260618
2026-06-18 20:26:38.377 | INFO     | backtest.backtest_engine:run_backtest:120 - 初始资金: 100,000.00
2026-06-18 20:26:38.383 | INFO     | backtest.backtest_engine:_process_date:154 - [20260507] 加载 20260506 制定的 10 条交易计划
2026-06-18 20:26:39.913 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 兆易创新 集合竞价买入，开盘价: 347.00
2026-06-18 20:26:40.680 | WARNING  | backtest.backtest_engine:_execute_buy:269 - 兆易创新 计算股数不足1手，跳过
2026-06-18 20:26:42.278 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 江波龙 集合竞价买入，开盘价: 490.00
2026-06-18 20:26:43.969 | WARNING  | backtest.backtest_engine:_execute_buy:269 - 江波龙 计算股数不足1手，跳过
2026-06-18 20:26:44.667 | INFO     | backtest.backtest_engine:_check_buy_conditions:357 - 云南锗业 平开0.00%，未高开，放弃竞价买点
2026-06-18 20:26:45.272 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 利通电子 集合竞价买入，开盘价: 160.20
2026-06-18 20:26:45.777 | WARNING  | backtest.backtest_engine:_execute_buy:269 - 利通电子 计算股数不足1手，跳过
2026-06-18 20:26:47.548 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 东方国信 集合竞价买入，开盘价: 19.28
2026-06-18 20:26:57.369 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260507] 买入 东方国信(300166): 700股 @ 19.32, 成本:13527.05
2026-06-18 20:26:59.554 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 西部材料 集合竞价买入，开盘价: 71.00
2026-06-18 20:26:59.579 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260507] 买入 西部材料(002149): 200股 @ 71.14, 成本:14232.67
2026-06-18 20:27:00.442 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 德明利 集合竞价买入，开盘价: 603.00
2026-06-18 20:27:01.853 | WARNING  | backtest.backtest_engine:_execute_buy:269 - 德明利 计算股数不足1手，跳过
2026-06-18 20:27:01.866 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 盈峰环境 集合竞价买入，开盘价: 15.23
2026-06-18 20:27:03.756 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260507] 买入 盈峰环境(000967): 900股 @ 15.26, 成本:13738.53
2026-06-18 20:27:05.390 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 潍柴动力 集合竞价买入，开盘价: 35.71
2026-06-18 20:27:09.857 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260507] 买入 潍柴动力(000338): 400股 @ 35.78, 成本:14316.86
2026-06-18 20:27:09.874 | INFO     | backtest.backtest_engine:_check_buy_conditions:357 - 德福科技 低开-1.35%，未高开，放弃竞价买点
2026-06-18 20:27:13.006 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:439 - [20260508] 潍柴动力 触发硬止损: 33.06 (亏损-7.61%)
2026-06-18 20:27:13.007 | INFO     | backtest.backtest_engine:_execute_sell:555 - [20260508] 卖出 潍柴动力(000338): 400股 @ 32.99, 盈亏:-1136.47(-7.94%)
2026-06-18 20:27:13.011 | INFO     | backtest.backtest_engine:_process_date:154 - [20260508] 加载 20260507 制定的 10 条交易计划
2026-06-18 20:27:17.812 | INFO     | backtest.backtest_engine:_check_buy_conditions:357 - 东山精密 低开-0.51%，未高开，放弃竞价买点
2026-06-18 20:27:17.816 | INFO     | backtest.backtest_engine:_check_buy_conditions:357 - 中国长城 低开-0.83%，未高开，放弃竞价买点
2026-06-18 20:27:20.301 | INFO     | backtest.backtest_engine:_check_buy_conditions:357 - 中天科技 低开-0.47%，未高开，放弃竞价买点
2026-06-18 20:27:20.782 | INFO     | backtest.backtest_engine:_check_buy_conditions:357 - 巨力索具 平开0.00%，未高开，放弃竞价买点
2026-06-18 20:27:21.474 | INFO     | backtest.backtest_engine:_check_buy_conditions:357 - 兴森科技 低开-0.62%，未高开，放弃竞价买点
2026-06-18 20:27:32.934 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 大族激光 集合竞价买入，开盘价: 115.40
2026-06-18 20:27:33.695 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260508] 买入 大族激光(002008): 100股 @ 115.63, 成本:11566.55
2026-06-18 20:27:33.698 | DEBUG    | backtest.backtest_engine:_execute_buy:198 - 盈峰环境 已有持仓，跳过
2026-06-18 20:27:37.986 | INFO     | backtest.backtest_engine:_check_buy_conditions:357 - 科华数据 低开-0.23%，未高开，放弃竞价买点
2026-06-18 20:27:39.041 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 东材科技 集合竞价买入，开盘价: 46.25
2026-06-18 20:27:39.045 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260508] 买入 东材科技(601208): 300股 @ 46.34, 成本:13906.92
2026-06-18 20:27:39.487 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 易点天下 集合竞价买入，开盘价: 45.05
2026-06-18 20:27:44.364 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260508] 买入 易点天下(301171): 300股 @ 45.14, 成本:13546.09
2026-06-18 20:27:48.093 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:452 - [20260511] 盈峰环境 触发跟踪止损: 14.83 (最高点16.30, 回撤9.02%)
2026-06-18 20:27:48.096 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:495 - [20260511] 大族激光 触发基础止盈: 134.27 (盈利16.12%)
2026-06-18 20:27:50.809 | INFO     | backtest.backtest_engine:_execute_sell:555 - [20260511] 卖出 盈峰环境(000967): 900股 @ 14.80, 盈亏:-435.54(-3.17%)
2026-06-18 20:27:50.818 | INFO     | backtest.backtest_engine:_execute_sell:555 - [20260511] 卖出 大族激光(002008): 100股 @ 134.00, 盈亏:1816.18(15.70%)
2026-06-18 20:27:50.826 | INFO     | backtest.backtest_engine:_process_date:154 - [20260511] 加载 20260508 制定的 10 条交易计划
2026-06-18 20:27:50.833 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 光迅科技 集合竞价买入，开盘价: 188.00
2026-06-18 20:27:50.840 | WARNING  | backtest.backtest_engine:_execute_buy:269 - 光迅科技 计算股数不足1手，跳过
2026-06-18 20:27:59.286 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 烽火通信 集合竞价买入，开盘价: 60.00
2026-06-18 20:27:59.896 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260511] 买入 烽火通信(600498): 200股 @ 60.12, 成本:12027.61
2026-06-18 20:28:01.488 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 航天发展 集合竞价买入，开盘价: 28.59
2026-06-18 20:28:05.965 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260511] 买入 航天发展(000547): 500股 @ 28.65, 成本:14327.89
2026-06-18 20:28:07.607 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 大唐发电 集合竞价买入，开盘价: 6.00
2026-06-18 20:28:12.961 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260511] 买入 大唐发电(601991): 2400股 @ 6.01, 成本:14433.13
2026-06-18 20:28:12.978 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 福晶科技
2026-06-18 20:28:12.979 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 大位科技
2026-06-18 20:28:12.982 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 电科蓝天
2026-06-18 20:28:12.984 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 杭电股份
2026-06-18 20:28:12.995 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 汇绿生态
2026-06-18 20:28:13.000 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 立昂微
2026-06-18 20:28:17.450 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:439 - [20260512] 易点天下 触发硬止损: 42.72 (亏损-5.36%)
2026-06-18 20:28:19.306 | INFO     | backtest.backtest_engine:_check_stop_loss_take_profit:475 - [20260512] 大唐发电 触发第一次分批止盈: 6.70 (盈利11.44%, 卖出1200股)
2026-06-18 20:28:19.328 | INFO     | backtest.backtest_engine:_execute_partial_sell:619 - [20260512] 分批卖出 大唐发电(601991): 1200股 @ 6.69, 盈亏:796.92(11.04%), 剩余:1200股
2026-06-18 20:28:19.365 | INFO     | backtest.backtest_engine:_execute_sell:555 - [20260512] 卖出 易点天下(301171): 300股 @ 42.63, 盈亏:-772.35(-5.70%)
2026-06-18 20:28:19.406 | INFO     | backtest.backtest_engine:_process_date:154 - [20260512] 加载 20260511 制定的 10 条交易计划
2026-06-18 20:28:19.432 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 光迅科技 集合竞价买入，开盘价: 200.00
2026-06-18 20:28:19.446 | WARNING  | backtest.backtest_engine:_execute_buy:269 - 光迅科技 计算股数不足1手，跳过
2026-06-18 20:28:19.455 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 长川科技 集合竞价买入，开盘价: 219.99
2026-06-18 20:28:19.458 | WARNING  | backtest.backtest_engine:_execute_buy:269 - 长川科技 计算股数不足1手，跳过
2026-06-18 20:28:20.621 | DEBUG    | backtest.backtest_engine:_check_buy_conditions:372 - 长电科技 集合竞价买入，开盘价: 56.76
2026-06-18 20:28:22.658 | INFO     | backtest.backtest_engine:_execute_buy:293 - [20260512] 买入 长电科技(600584): 200股 @ 56.87, 成本:11378.12
2026-06-18 20:28:22.675 | WARNING  | backtest.backtest_engine:_execute_buy:239 - 现金不足，跳过买入 大族激光
