trade_date,content_type,ts_code,name,pct_change,close,net_amount,net_amount_rate,buy_elg_amount,buy_elg_amount_rate,buy_lg_amount,buy_lg_amount_rate,buy_md_amount,buy_md_amount_rate,buy_sm_amount,buy_sm_amount_rate,buy_sm_amount_stock,rank,net_mamount,net_damount,total_net_amount
20260403,行业,BK1369.DC,长材,-1.96,596.48,1973.021,-8.94,-4272425.0,-2.9,-8875915.0,-6.03,-6581870.0,-4.47,19730210.0,13.41,凌钢股份,31,-658.187,-887.5915,427.24249999999984
20260403,行业,BK1400.DC,制冷空调设备,-1.7,4173.08,-1414.4384,-0.29,39383984.0,0.81,-53349472.0,-1.1,20538976.0,0.42,-14144384.0,-0.29,佳力图,32,2053.8976,-5334.9472,-4695.487999999999
20260403,行业,BK1547.DC,跨境电商,-3.21,2408.49,2515.608,-1.8,-15317702.0,-1.9,819014.0,0.1,-10657380.0,-1.32,25156080.0,3.12,华凯易佰,33,-1065.738,81.9014,1531.7714
20260403,行业,BK1430.DC,涂料油墨,-1.6,3287.8,2428.0816,-0.93,3872947.0,0.23,-19362688.0,-1.16,-8791072.0,-0.53,24280816.0,1.45,东方材料,34,-879.1072,-1936.2688,-387.2944
20260403,行业,BK1045.DC,房地产服务,-2.88,1197.21,226.4,-1.49,-24078437.0,-2.31,8553496.0,0.82,13260944.0,1.27,2264000.0,0.22,世联行,35,1326.0944,855.3496,2407.844
20260403,行业,BK1556.DC,教育运营及其他,-2.67,1618.75,1936.1942,-7.37,-10911728.0,-5.03,-5077348.0,-2.34,-3372865.0,-1.55,19361942.0,8.92,*ST国化,36,-337.2865,-507.7348,1091.1729
20260403,行业,BK1496.DC,洗护用品,-2.82,641.16,-2.0039,-2.4,-39202760.0,-5.59,22406466.0,3.2,16816333.0,2.4,-20039.0,0.0,润本股份,37,1681.6333,2240.6466,3920.276
20260403,行业,BK1618.DC,磁性材料,-0.75,5280.16,1643.6656,-0.81,-25018804.0,-1.19,7888784.0,0.37,693360.0,0.03,16436656.0,0.78,龙磁科技,38,69.336,788.8784,2501.88
20260403,行业,BK1271.DC,酒店餐饮,-2.37,2518.06,1205.0352,-2.03,1320358.0,0.15,-18830127.0,-2.19,5459414.0,0.63,12050352.0,1.4,首旅酒店,39,545.9414,-1883.0127,-132.03610000000003
20260403,行业,BK1486.DC,仓储物流,-2.59,4448.39,-17.7702,-4.98,-21159126.0,-5.88,3229205.0,0.9,18107624.0,5.03,-177702.0,-0.05,宏川智慧,40,1810.7624,322.9205,2115.9127000000003
20260403,行业,BK1541.DC,卫浴制品,-2.82,715.34,759.1024,-2.64,-30526439.0,-4.45,12405438.0,1.81,10529986.0,1.54,7591024.0,1.11,瑞尔特,41,1052.9986,1240.5438,3052.6448
20260403,行业,BK1529.DC,汽车电子电气系统,-1.05,3861.7,-8317.272,-0.3,-68747968.0,-1.06,49230224.0,0.76,93745120.0,1.44,-83172720.0,-1.28,均胜电子,42,9374.512,4923.0224,5980.2624
20260403,行业,BK1465.DC,防水材料,-4.43,7422.94,2789.2408,-4.07,-424041.0,-0.09,-19776258.0,-3.99,-7692109.0,-1.55,27892408.0,5.63,东方雨虹,43,-769.2109,-1977.6258,42.40409999999997
20260403,行业,BK1425.DC,胶黏剂及胶带,-1.44,2923.87,-145.0825,-3.88,-53256684.0,-10.22,33020866.0,6.34,21686643.0,4.16,-1450825.0,-0.28,聚胶股份,44,2168.6643,3302.0866,5325.6684000000005
20260403,行业,BK1514.DC,水产养殖,-3.66,687.67,1148.7671,-5.75,-2292147.0,-0.64,-18274909.0,-5.11,9079384.0,2.54,11487671.0,3.21,大湖股份,45,907.9384,-1827.4909,229.21460000000002
20260403,行业,BK1343.DC,物业管理,-2.89,1855.18,621.0962,-4.39,-5160312.0,-1.1,-15487608.0,-3.29,14436958.0,3.07,6210962.0,1.32,新大正,46,1443.6958,-1548.7608,516.0311999999999
20260403,行业,BK1476.DC,化学工程,-2.94,2672.25,-2307.3376,-1.97,15624147.0,1.48,-36390975.0,-3.45,43840208.0,4.15,-23073376.0,-2.19,镇海股份,47,4384.0208,-3639.0975,-1562.4142999999995
20260403,行业,BK1431.DC,有机硅,-1.9,3084.63,1243.344,-2.14,-14284740.0,-1.37,-7924018.0,-0.76,9775312.0,0.94,12433440.0,1.2,东岳硅材,48,977.5312,-792.4018,1428.4733999999999
20260403,行业,BK1363.DC,信托,-1.4,2085.17,1908.7552,-6.41,-8566777.0,-2.47,-13677939.0,-3.94,3157166.0,0.91,19087552.0,5.5,建元信托,49,315.7166,-1367.7939,856.6779000000004
20260403,行业,BK1580.DC,肉制品,-2.39,2752.39,8868.9936,-1.83,15541818.0,1.25,-38346192.0,-3.07,-65885568.0,-5.28,88689936.0,7.11,华统股份,50,-6588.5568,-3834.6192,-1554.1824000000006
20260403,概念,BK0480.DC,航天航空,-2.39,58375.74,133571.328,-9.23,-704714720.0,-4.33,-795571136.0,-4.89,133921536.0,0.82,1335713280.0,8.21,超卓航科,2,13392.1536,-79557.1136,67406.368
20260403,概念,BK0918.DC,特高压,-1.71,2858.9,193229.056,-2.16,-278940928.0,-0.4,-1225419008.0,-1.76,-440406784.0,-0.63,1932290560.0,2.78,亨通光电,3,-44040.6784,-122541.9008,26646.476800000004
20260403,概念,BK0615.DC,中药概念,-2.41,2337.48,161984.9984,-4.4,-516067840.0,-1.5,-998829568.0,-2.9,-132635392.0,-0.38,1619849984.0,4.7,莱美药业,4,-13263.5392,-99882.9568,48838.50240000001
20260403,概念,BK1078.DC,肝炎概念,-2.99,1423.19,158589.4912,-6.59,-845266576.0,-3.64,-683582464.0,-2.95,-57046016.0,-0.25,1585894912.0,6.84,一品红,5,-5704.6016,-68358.2464,84526.64319999999
20260403,概念,BK1654.DC,文娱消费,-3.02,924.99,147224.7296,-5.72,-820585200.0,-3.06,-715188224.0,-2.67,63526144.0,0.24,1472247296.0,5.49,巨人网络,6,6352.6144,-71518.8224,82058.52159999998
20260403,概念,BK0494.DC,节能环保,-2.54,14791.64,250850.432,-1.35,-152923392.0,-0.13,-1425551104.0,-1.22,-1012521728.0,-0.87,2508504320.0,2.14,中际旭创,7,-101252.1728,-142555.1104,7043.148799999995
20260403,概念,BK0935.DC,中芯概念,0.29,1819.89,114499.2256,-4.01,-854018576.0,-2.16,-726376448.0,-1.84,454791168.0,1.15,1144992256.0,2.9,鼎龙股份,8,45479.1168,-72637.6448,87340.69760000003
20260403,概念,BK0534.DC,成渝特区,-2.37,22115.35,150052.1216,-5.86,-861079520.0,-3.14,-745637888.0,-2.72,106196480.0,0.39,1500521216.0,5.48,重药控股,9,10619.648,-74563.7888,86107.9808
20260403,概念,BK1170.DC,AI制药（医疗）,-3.18,1364.1,174752.3328,-9.22,-726775776.0,-4.16,-884269088.0,-5.06,-136478464.0,-0.78,1747523328.0,10.0,彩讯股份,10,-13647.8464,-88426.9088,72677.57759999999
20260403,概念,BK0809.DC,AI智能体,-1.73,1189.68,197864.576,-3.88,-498547456.0,-1.2,-1115415296.0,-2.68,-404357120.0,-0.97,1978645760.0,4.76,宏景科技,11,-40435.712,-111541.5296,45887.33440000001
20260403,概念,BK1187.DC,小红书概念,-3.14,1260.49,176894.5664,-9.87,-759701024.0,-4.64,-856503680.0,-5.23,-156593408.0,-0.96,1768945664.0,10.8,华帝股份,12,-15659.3408,-85650.368,75584.8576
20260403,概念,BK0960.DC,无线充电,-1.4,3173.99,128969.6768,-5.82,-1111101216.0,-3.97,-515790336.0,-1.84,337194496.0,1.21,1289696768.0,4.61,天通股份,13,33719.4496,-51579.0336,111110.09280000001
20260403,概念,BK1194.DC,2025中报预增,-1.7,1145.78,554492.8512,-0.76,-299272448.0,-0.14,-1343815680.0,-0.62,-3918396160.0,-1.82,5544928512.0,2.57,中际旭创,14,-391839.616,-134381.568,28271.667200000054
20260403,概念,BK1159.DC,Sora概念,-2.7,1661.78,187483.4688,-11.91,-604395328.0,-4.36,-1048165792.0,-7.56,-222273792.0,-1.6,1874834688.0,13.52,国投智能,15,-22227.3792,-104816.5792,60439.510400000014
20260403,概念,BK1087.DC,超超临界发电,-3.25,1526.8,180724.5824,-7.22,-893757216.0,-3.9,-763209984.0,-3.33,-150278656.0,-0.66,1807245824.0,7.88,川润股份,16,-15027.8656,-76320.9984,89375.71840000003
20260403,概念,BK0711.DC,券商概念,-1.13,1056.28,123059.712,-9.28,-924147504.0,-5.17,-734756352.0,-4.11,428306688.0,2.4,1230597120.0,6.89,方正证券,17,42830.6688,-73475.6352,92414.74559999998
20260403,概念,BK1115.DC,跨境电商,-2.97,1515.54,175070.848,-7.03,-623484880.0,-2.64,-1035816960.0,-4.39,-136227840.0,-0.58,1750708480.0,7.41,华凯易佰,18,-13622.784,-103581.696,57866.36800000002
20260403,概念,BK1003.DC,抽水蓄能,-3.14,1927.16,157304.064,-5.91,-1048835088.0,-3.73,-613586432.0,-2.18,86116864.0,0.31,1573040640.0,5.59,咸亨国际,19,8611.6864,-61358.6432,104557.10720000003
20260403,概念,BK0623.DC,海洋经济,-2.4,3444.02,232937.4464,-2.88,-782421248.0,-1.35,-888053248.0,-1.53,-740159232.0,-1.27,2329374464.0,4.01,远东股份,20,-74015.9232,-88805.3248,70116.1984
20260403,概念,BK0811.DC,超级品牌,-1.44,2216.24,148802.0496,-9.32,-957902512.0,-5.3,-727002400.0,-4.02,196884480.0,1.09,1488020496.0,8.23,贵州茅台,21,19688.448,-72700.24,95790.2576
20260403,概念,BK0600.DC,参股新三板,-2.17,3099.53,166669.9008,-3.56,-641620736.0,-1.32,-1089691392.0,-2.24,64612864.0,0.13,1666699008.0,3.42,云赛智联,22,6461.2864,-108969.1392,64162.04800000001
20260403,概念,BK0917.DC,半导体概念,-0.54,2279.36,277924.3008,-0.7,698582272.0,0.28,-2438763776.0,-0.98,-1137205248.0,-0.46,2779243008.0,1.12,芯原股份,23,-113720.5248,-243876.3776,-79672.6016
20260403,概念,BK0682.DC,燃料电池概念,-1.88,4238.52,160948.4544,-3.79,-912957856.0,-1.95,-862940672.0,-1.84,157009920.0,0.34,1609484544.0,3.43,大元泵业,24,15700.992,-86294.0672,90355.37919999998
20260403,概念,BK1646.DC,消费电子概念,-0.99,907.34,175522.3296,-2.01,-695884800.0,-0.78,-1101092864.0,-1.23,13926144.0,0.02,1755223296.0,1.97,兆易创新,25,1392.6144,-110109.2864,66805.65759999999
20260403,概念,BK0845.DC,百度概念,-2.07,1725.88,299202.5088,-2.97,-483726336.0,-0.76,-1403168000.0,-2.21,-1125628160.0,-1.77,2992025088.0,4.7,光迅科技,26,-112562.816,-140316.8,46322.89280000003
20260403,概念,BK0617.DC,石墨烯,-2.18,2723.66,170005.4784,-5.71,-1181734864.0,-3.56,-712171008.0,-2.15,176920576.0,0.53,1700054784.0,5.12,中天科技,27,17692.0576,-71217.1008,116480.43519999999
20260403,概念,BK1641.DC,红利股,-1.84,979.65,144005.5552,-5.49,-1306498816.0,-3.79,-588508416.0,-1.71,454951680.0,1.32,1440055552.0,4.17,中国神华,28,45495.168,-58850.8416,130649.88160000001
20260403,概念,BK0899.DC,CRO,-3.15,1901.75,204623.3344,-9.55,-778445024.0,-3.92,-1119727744.0,-5.63,-159186944.0,-0.8,2046233344.0,10.29,诚达药业,29,-15918.6944,-111972.7744,76731.86559999999
20260403,概念,BK0712.DC,一带一路,-2.34,1651.03,378331.0848,-0.88,1386306816.0,0.64,-3285868288.0,-1.51,-2030367744.0,-0.94,3783310848.0,1.74,中油资本,30,-203036.7744,-328586.8288,-153292.5184
20260403,概念,BK0966.DC,碳交易,-2.54,1882.49,207328.4352,-4.04,-808027648.0,-1.7,-1109286144.0,-2.34,-162575616.0,-0.34,2073284352.0,4.37,东方国信,31,-16257.5616,-110928.6144,80142.25919999999
20260403,概念,BK0813.DC,雄安新区,-2.79,999.32,159030.7072,-5.8,-1072159360.0,-3.23,-851079680.0,-2.57,332333824.0,1.0,1590307072.0,4.8,常山药业,32,33233.3824,-85107.968,107156.12160000001
20260403,概念,BK0721.DC,PPP模式,-2.72,810.12,135810.9184,-5.99,-1083357888.0,-3.37,-843346176.0,-2.62,568594688.0,1.77,1358109184.0,4.22,重庆路桥,33,56859.4688,-84334.6176,108335.7696
20260403,概念,BK0514.DC,参股券商,-2.28,14811.86,154646.0416,-5.55,-1231119680.0,-3.52,-710000128.0,-2.03,394659328.0,1.13,1546460416.0,4.42,中天科技,34,39465.9328,-71000.0128,123111.96160000001
20260403,概念,BK0665.DC,电商概念,-2.46,2236.51,176904.0384,-3.19,-856411392.0,-1.4,-1098958848.0,-1.79,152063232.0,0.25,1769040384.0,2.89,远东股份,35,15206.3232,-109895.8848,82214.4768
20260403,概念,BK0547.DC,黄金概念,-1.91,19541.18,255413.4528,-5.81,-691983360.0,-2.05,-1271298048.0,-3.76,-590853376.0,-1.75,2554134528.0,7.55,赤峰黄金,36,-59085.3376,-127129.8048,69198.3104
20260403,概念,BK0984.DC,华为汽车,-1.9,2331.69,147357.4144,-6.42,-1255438448.0,-4.03,-741949952.0,-2.38,465658624.0,1.5,1473574144.0,4.73,均胜电子,37,46565.8624,-74194.9952,119728.28159999999
20260403,概念,BK0817.DC,昨日触板,-3.7,25.49,167346.6368,-5.94,-1894975488.0,-5.61,-109860864.0,-0.33,331369984.0,0.98,1673466368.0,4.96,杰瑞股份,38,33136.9984,-10986.0864,189497.54880000002
20260403,概念,BK1631.DC,昨日炸板,-3.95,804.5,170902.656,-6.18,-1907850240.0,-5.79,-127378944.0,-0.39,326202624.0,0.99,1709026560.0,5.19,杰瑞股份,39,32620.2624,-12737.8944,190785.024
20260403,概念,BK0689.DC,阿里概念,-1.67,2654.02,260392.2944,-2.54,241980672.0,0.3,-2281673472.0,-2.84,-598659840.0,-0.75,2603922944.0,3.24,光环新网,40,-59865.984,-228167.3472,-27641.036799999973
20260403,概念,BK1184.DC,人形机器人,-1.31,1662.0,254302.5152,-2.64,-1214718208.0,-1.5,-917169664.0,-1.14,-445590784.0,-0.55,2543025152.0,3.15,胜宏科技,41,-44559.0784,-91716.9664,118026.47039999999
20260403,概念,BK0492.DC,煤化工概念,-3.84,11946.82,254481.7152,-6.88,-1181828544.0,-3.79,-964951040.0,-3.09,-399133696.0,-1.28,2544817152.0,8.16,中国神华,42,-39913.3696,-96495.104,118073.2416
20260403,概念,BK0891.DC,国产芯片,-0.83,4203.97,458967.2192,-0.89,444256768.0,0.18,-2610600960.0,-1.07,-2442014720.0,-1.0,4589672192.0,1.89,光迅科技,43,-244201.472,-261060.096,-46294.34880000001
20260403,概念,BK0843.DC,天然气,-3.21,1820.46,214001.4592,-4.37,-944010496.0,-1.85,-1285818624.0,-2.52,13992960.0,0.03,2140014592.0,4.2,中曼石油,44,1399.296,-128581.8624,86818.89280000002
20260403,概念,BK0940.DC,网红经济,-2.87,734.43,190890.9056,-7.43,-1193286784.0,-3.9,-1078529024.0,-3.53,359054336.0,1.17,1908909056.0,6.24,首都在线,45,35905.4336,-107852.9024,118943.43679999998
20260403,概念,BK0675.DC,病毒防治,-2.53,2799.17,237678.6176,-7.3,-772634544.0,-2.46,-1517005824.0,-4.83,-113969152.0,-0.36,2376786176.0,7.58,重药控股,46,-11396.9152,-151700.5824,74581.12
20260403,概念,BK1097.DC,TOPCon电池,-2.59,973.4,173374.848,-9.44,-1433317024.0,-5.9,-858906112.0,-3.54,558474496.0,2.3,1733748480.0,7.14,大族激光,47,55847.4496,-85890.6112,143331.6864
20260403,概念,BK0668.DC,医疗器械概念,-2.18,4343.17,231628.8,-2.78,-159344896.0,-0.19,-2170295296.0,-2.59,-115049216.0,-0.14,2316288000.0,2.76,中国医药,48,-11504.9216,-217029.5296,3094.348799999978
20260403,概念,BK1649.DC,油气资源,-3.08,896.64,216028.3136,-4.07,-1026278912.0,-1.78,-1321023232.0,-2.29,80005632.0,0.14,2160283136.0,3.74,中曼石油,49,8000.5632,-132102.3232,91926.55359999998
20260403,概念,BK1196.DC,2025中报扭亏,-2.16,1130.32,238663.3216,-3.22,-898325248.0,-1.22,-1462745600.0,-1.99,-32053248.0,-0.04,2386633216.0,3.25,云南锗业,50,-3205.3248,-146274.56,89183.4368
20260403,概念,BK1174.DC,合成生物,-3.04,1332.84,236404.9664,-7.25,-1074270208.0,-3.3,-1288793088.0,-3.96,-29240320.0,-0.09,2364049664.0,7.26,金城医药,1,-2924.032,-128879.3088,104601.6256
20260403,概念,BK1635.DC,长期破净,-2.29,980.52,164908.3392,-6.67,-1750299392.0,-4.67,-748178176.0,-2.0,849394176.0,2.27,1649083392.0,4.4,青岛银行,2,84939.4176,-74817.8176,175029.93919999996
20260403,概念,BK1059.DC,百元股,0.02,813.25,509828.0448,-0.87,-867226624.0,-0.3,-1662521344.0,-0.57,-2521903104.0,-0.87,5098280448.0,1.76,中际旭创,3,-252190.3104,-166252.1344,91385.59999999998
20260403,概念,BK1658.DC,创新医疗服务,-2.57,985.46,256289.152,-7.33,-941795616.0,-2.73,-1589202688.0,-4.6,-43019520.0,-0.12,2562891520.0,7.42,重药控股,4,-4301.952,-158920.2688,93066.93120000002
20260403,概念,BK0567.DC,股权激励,-1.55,3613.96,265795.2512,-3.2,-764690432.0,-0.96,-1772057344.0,-2.24,-121204736.0,-0.15,2657952512.0,3.35,英科医疗,5,-12120.4736,-177205.7344,76469.04320000001
20260403,概念,BK1092.DC,麒麟电池,-1.99,1970.41,157734.0,-20.46,-2007120336.0,-15.77,-596792384.0,-4.69,1026572592.0,8.07,1577340000.0,12.39,银轮股份,6,102657.2592,-59679.2384,200712.0208
20260403,概念,BK0835.DC,独角兽,-2.18,2090.61,272277.8368,-5.14,-1273961984.0,-2.5,-1345396480.0,-2.64,-103419904.0,-0.2,2722778368.0,5.35,远东股份,7,-10341.9904,-134539.648,127396.1984
20260403,概念,BK0743.DC,深证100R,-0.94,1290.46,406619.52,-1.52,-1814300416.0,-1.04,-838418432.0,-0.48,-1413476352.0,-0.81,4066195200.0,2.32,中油资本,8,-141347.6352,-83841.8432,181430.0416
20260403,概念,BK1050.DC,昨日涨停_含一字,0.13,31445.08,159487.0016,-6.87,-1996349440.0,-5.16,-659727872.0,-1.71,1074108672.0,2.78,1594870016.0,4.12,重药控股,9,107410.8672,-65972.7872,200925.08159999998
20260403,概念,BK0830.DC,区块链,-1.82,1121.09,284967.9616,-3.09,-1228043264.0,-1.42,-1442733824.0,-1.67,-189131264.0,-0.22,2849679616.0,3.3,紫光股份,10,-18913.1264,-144273.3824,121781.45279999997
20260403,概念,BK0937.DC,蚂蚁概念,-1.93,784.36,173559.3984,-9.55,-1812601360.0,-6.34,-917151232.0,-3.21,994158592.0,3.48,1735593984.0,6.07,巨人网络,11,99415.8592,-91715.1232,181260.1344
20260403,概念,BK0695.DC,小金属概念,-1.53,4088.41,357121.664,-3.35,-688559360.0,-0.84,-2052550144.0,-2.5,-826987520.0,-1.01,3571216640.0,4.36,云南锗业,12,-82698.752,-205255.0144,69167.89760000003
20260403,概念,BK0815.DC,昨日涨停,-0.53,50716.3,168972.0576,-7.75,-2274759632.0,-6.16,-587233536.0,-1.59,1185174016.0,3.21,1689720576.0,4.58,和顺石油,13,118517.4016,-58723.3536,228766.10559999998
20260403,概念,BK1155.DC,小米汽车,-1.52,1630.64,216745.3184,-6.11,-1742649600.0,-3.61,-1202279936.0,-2.49,720576512.0,1.49,2167453184.0,4.49,亨通光电,14,72057.6512,-120227.9936,168574.97599999997
20260403,概念,BK1111.DC,AIGC概念,-2.3,2080.54,293847.2448,-7.26,-1466107344.0,-3.58,-1510984448.0,-3.69,37233920.0,0.09,2938472448.0,7.17,巨人网络,15,3723.392,-151098.4448,146472.19199999998
20260403,概念,BK1094.DC,钙钛矿电池,-2.73,1071.54,285862.4,-10.65,-1856284704.0,-6.22,-1323209216.0,-4.43,314098432.0,1.05,2858624000.0,9.57,杰普特,16,31409.8432,-132320.9216,184951.32160000002
20260403,概念,BK1137.DC,存储芯片,-1.21,2123.11,289332.0704,-4.34,-1828678656.0,-2.49,-1360915968.0,-1.85,285563136.0,0.39,2893320704.0,3.94,兆易创新,17,28556.3136,-136091.5968,181796.78720000002
20260403,概念,BK1629.DC,AI应用,-1.86,788.81,347056.5376,-5.8,-1371256064.0,-2.36,-1994792960.0,-3.44,-149718016.0,-0.26,3470565376.0,5.98,巨人网络,18,-14971.8016,-199479.296,132605.43999999997
20260403,概念,BK0637.DC,互联网金融,-1.53,5079.26,280691.072,-5.12,-1803607552.0,-2.74,-1568879616.0,-2.38,565514496.0,0.86,2806910720.0,4.26,东方国信,19,56551.4496,-156887.9616,180354.55999999997
20260403,概念,BK1112.DC,破净股,-2.3,1487.61,211038.6944,-5.24,-1846191104.0,-2.87,-1526543360.0,-2.37,1256811520.0,1.95,2110386944.0,3.28,重药控股,20,125681.152,-152654.336,184065.51040000003
20260403,概念,BK0638.DC,创业成份,-1.1,2258.42,493329.792,-2.13,-2751040000.0,-1.72,-648857856.0,-0.41,-1533400320.0,-0.96,4933297920.0,3.09,中际旭创,21,-153340.032,-64885.7856,275103.9744
20260403,概念,BK0908.DC,HJT电池,-2.62,3121.79,316129.0752,-10.28,-1783792560.0,-5.37,-1632857600.0,-4.91,245702912.0,0.74,3161290752.0,9.51,罗博特科,22,24570.2912,-163285.76,177413.6064
20260403,概念,BK0523.DC,新材料,-1.8,36459.9,399269.7856,-2.5,-1765023744.0,-1.27,-1702283776.0,-1.23,-594212864.0,-0.43,3992697856.0,2.88,华工科技,23,-59421.2864,-170228.3776,169620.1216
20260403,概念,BK1657.DC,病原体防治,-2.69,995.96,326859.5968,-6.73,-1699091456.0,-3.28,-1790204416.0,-3.45,193876736.0,0.37,3268595968.0,6.3,莱美药业,24,19387.6736,-179020.4416,167226.8288
20260403,概念,BK0814.DC,大飞机,-2.22,1853.96,299158.5792,-9.08,-2378872560.0,-6.14,-1135778816.0,-2.93,501923840.0,1.3,2991585792.0,7.73,昊华科技,25,50192.384,-113577.8816,235773.0816
20260403,概念,BK0535.DC,QFII重仓,-2.43,22715.24,314319.0784,-3.41,-2314131712.0,-2.23,-1221226496.0,-1.18,392167424.0,0.38,3143190784.0,3.03,中天科技,26,39216.7424,-122122.6496,231413.17119999998
20260403,概念,BK1197.DC,反内卷概念,-3.23,1088.04,386470.5792,-5.88,-2295506432.0,-3.59,-1460202752.0,-2.29,-114395904.0,-0.18,3864705792.0,6.05,包钢股份,27,-11439.5904,-146020.2752,229010.7136
20260403,概念,BK0705.DC,上证380,-1.33,2868.75,567338.88,-2.41,-1488120832.0,-0.94,-2321427712.0,-1.47,-1863840256.0,-1.18,5673388800.0,3.59,亨通光电,28,-186384.0256,-232142.7712,148812.08320000002
20260403,概念,BK1106.DC,创新药,-2.5,1539.99,368651.392,-5.11,-1788229120.0,-2.39,-2036524800.0,-2.72,103887360.0,0.14,3686513920.0,4.92,常山药业,29,10388.736,-203652.48,175387.64799999996
20260403,概念,BK1052.DC,动力电池回收,-2.79,966.48,305266.2016,-11.03,-2807220480.0,-7.9,-1115710976.0,-3.14,864999936.0,2.43,3052662016.0,8.59,杰瑞股份,30,86499.9936,-111571.0976,280195.0976
20260403,概念,BK0549.DC,深圳特区,-1.79,37808.31,392629.2224,-3.58,-2472007936.0,-2.02,-1899015168.0,-1.55,437348864.0,0.36,3926292224.0,3.21,工业富联,31,43734.8864,-189901.5168,246462.59200000003
20260403,概念,BK0611.DC,上证50_,-1.0,2016.08,408918.4512,-5.54,-1225009664.0,-1.54,-3170959872.0,-4.0,306785024.0,0.39,4089184512.0,5.15,中国神华,32,30678.5024,-317095.9872,122500.96640000003
20260403,概念,BK0800.DC,人工智能,-1.82,1784.4,656533.4272,-2.07,-238710272.0,-0.11,-4237906688.0,-1.96,-2213407488.0,-1.02,6565334272.0,3.03,通宇通讯,33,-221340.7488,-423790.6688,11402.009600000049
20260403,概念,BK1638.DC,最近多板,-1.67,1251.51,325192.5504,-4.15,-2520428288.0,-2.27,-2082505216.0,-1.88,1363909632.0,1.23,3251925504.0,2.93,巨人网络,34,136390.9632,-208250.5216,253332.992
20260403,概念,BK1005.DC,专精特新,-1.66,1596.07,502288.7936,-1.7,-650335744.0,-0.24,-4004758016.0,-1.46,-1221238784.0,-0.45,5022887936.0,1.83,天孚通信,35,-122123.8784,-400475.8016,-20310.886400000018
20260403,概念,BK0644.DC,特斯拉概念,-1.2,6695.72,430020.48,-4.06,-3126568704.0,-2.72,-1531354112.0,-1.33,313216768.0,0.27,4300204800.0,3.75,东山精密,36,31321.6768,-153135.4112,308206.7456
20260403,概念,BK0528.DC,转债标的,-1.8,12187.87,385009.8944,-4.96,-3092463616.0,-3.23,-1653349376.0,-1.73,895714048.0,0.94,3850098944.0,4.02,鼎龙股份,37,89571.4048,-165334.9376,309246.3616
20260403,概念,BK0963.DC,商业航天,-1.56,2492.18,677770.5984,-2.99,-791591424.0,-0.49,-4029962752.0,-2.5,-2094062592.0,-1.3,6777705984.0,4.2,通宇通讯,38,-209406.2592,-402996.2752,65368.06400000007
20260403,概念,BK0577.DC,核能核电,-2.58,2856.63,495875.584,-7.01,-2730324480.0,-3.95,-2113370112.0,-3.06,-183792128.0,-0.27,4958755840.0,7.17,远东股份,39,-18379.2128,-211337.0112,266159.36
20260403,概念,BK0704.DC,无人机,-1.68,2630.92,438123.6992,-6.74,-3015536640.0,-4.15,-1879350784.0,-2.59,480948480.0,0.66,4381236992.0,6.03,共达电声,40,48094.848,-187935.0784,298283.4688
20260403,概念,BK1166.DC,低空经济,-2.04,1685.0,560528.2816,-5.39,-2160539904.0,-2.34,-2815912960.0,-3.05,-740720128.0,-0.8,5605282816.0,6.07,通宇通讯,41,-74072.0128,-281591.296,204864.9728
20260403,概念,BK1173.DC,锂矿概念,-2.67,2118.79,423806.1312,-9.33,-2957303808.0,-5.53,-2028273664.0,-3.79,747516160.0,1.4,4238061312.0,7.93,东阳光,42,74751.616,-202827.3664,295730.3808
20260403,概念,BK0594.DC,长江三角,-2.43,2919.71,502952.1408,-3.51,-1611306752.0,-1.12,-3462498560.0,-2.4,44283648.0,0.03,5029521408.0,3.48,亨通光电,43,4428.3648,-346249.856,161130.64959999995
20260403,概念,BK0581.DC,智能电网,-2.52,2218.37,474574.1056,-6.48,-2986144256.0,-3.8,-2107189504.0,-2.68,277583616.0,0.35,4745741056.0,6.04,远东股份,44,27758.3616,-210718.9504,291613.5168
20260403,概念,BK1647.DC,电网概念,-2.41,879.39,560003.712,-4.88,-2579300352.0,-2.4,-2657734144.0,-2.47,-422147840.0,-0.39,5600037120.0,5.21,亨通光电,45,-42214.784,-265773.4144,252015.51360000006
20260403,概念,BK1024.DC,绿色电力,-3.6,1325.56,542648.1152,-7.18,-3088722176.0,-4.16,-2238104832.0,-3.01,-107440128.0,-0.14,5426481152.0,7.31,晶科科技,46,-10744.0128,-223810.4832,308093.61919999996
20260403,概念,BK0988.DC,钠离子电池,-2.88,1800.23,384540.7232,-13.87,-3648717312.0,-9.25,-1820575488.0,-4.62,1620529152.0,4.11,3845407232.0,9.75,博众精工,47,162052.9152,-182057.5488,364536.08960000006
20260403,概念,BK0864.DC,氢能源,-2.38,1531.17,552920.448,-5.5,-3233597184.0,-3.19,-2339492352.0,-2.31,-23134976.0,-0.02,5529204480.0,5.46,圣泉集团,48,-2313.4976,-233949.2352,316657.7152
20260403,概念,BK0590.DC,西部大开发,-2.37,3527.17,778820.4544,-2.58,-1356182784.0,-0.62,-4323483648.0,-1.96,-2362509312.0,-1.07,7788204544.0,3.54,中油资本,49,-236250.9312,-432348.3648,110221.15840000007
20260403,概念,BK0808.DC,军民融合,-2.13,2065.35,596945.3824,-7.72,-3157800960.0,-4.23,-2601954304.0,-3.49,-232452096.0,-0.31,5969453824.0,8.0,菲利华,50,-23245.2096,-260195.4304,313504.74240000005
