序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业
25,001267,汇绿生态,9.992775917053223,45.68,2019820160,27689356275.84,35866322216.96,7.453205108642578,186378968,100042,104942,2,4/2,1,基础建设
26,605287,德才股份,10.010672569274902,51.54,212387515,7215600000.0,7215600000.0,3.0472142696380615,159067902,100411,100411,0,1/1,1,装修装饰
27,002760,凤形股份,9.982563972473145,25.23,129342543,2724555052.38,2724555052.38,4.88116979598999,69301764,100836,100836,0,1/1,1,通用设备
28,600108,亚盛集团,9.944750785827637,5.97,2570785552,11623083272.369999,11623083266.4,23.01140594482422,35895377,100949,140234,12,8/6,1,种植业
29,600330,天通股份,10.031949043273926,17.22,2210768736,21239740643.52,21239740643.52,10.654450416564941,103094555,101456,103513,2,1/1,1,电子化学
30,002290,禾盛新材,10.0,67.21,530372160,16627112480.55,16675629699.3,3.2611043453216553,38038104,101624,101624,0,1/1,1,家电零部
31,603115,海星股份,10.003437995910645,32.0,277152064,7740492800.0,7740492800.0,3.7064719200134277,119676800,102216,102216,0,1/1,1,元件
32,605318,法狮龙,10.007158279418945,76.84,221234067,9661018511.52,9661018511.52,2.372403621673584,92215684,102301,102301,0,1/1,1,装修建材
33,600376,首开股份,9.940357208251953,5.53,733542544,14264995788.26,14264995821.44,5.255613803863525,73223006,102804,102804,0,1/1,1,房地产开
34,001389,广合科技,10.0,120.23,885524096,18173721170.11,51180408605.92,4.967145919799805,128441107,103951,103951,0,1/1,1,元件
35,001332,锡装股份,10.001678466796875,65.55,286895136,3146629490.5499997,7242619500.0,9.399239540100098,131641377,104312,104312,0,1/1,1,专用设备
36,600135,乐凯胶片,10.049751281738281,11.06,678132288,6119576514.940001,6119576570.240001,11.508478164672852,45027350,104753,104753,0,2/2,2,塑料
37,603269,海鸥股份,10.0,17.93,668308528,5535919200.24,5535919343.68,12.530091285705566,76703571,111027,111027,0,3/2,1,通用设备
38,002729,好利科技,9.97706413269043,19.18,212883699,3365393976.98,3509363065.6,6.537209987640381,142126600,111348,111348,0,1/1,1,其他电子
39,002294,信立泰,10.0,54.01,647075392,60197695401.36,60211240677.28,1.09885573387146,148826337,111400,111400,0,1/1,1,化学制药
40,600769,祥龙电业,9.991942405700684,13.65,296473632,5118438780.0,5118438780.0,5.9229736328125,41622494,111722,141231,2,1/1,1,环境治理
41,002350,北京科锐,9.971098899841309,15.22,1002740880,8074993388.62,8254283055.68,13.190217971801758,93388398,112054,112054,0,1/1,1,电网设备
42,002298,中电鑫龙,10.017730712890625,12.41,1293430704,8198710083.92,9184776219.36,16.537811279296875,161123994,112300,112300,0,1/1,1,电网设备
43,002575,群兴玩具,9.975062370300293,8.82,1426671280,5164070310.0,5437530000.0,29.01241683959961,100170565,112706,112706,0,2/2,2,文娱用品
44,000014,沙河股份,9.992313385009766,14.31,188622030,3463681465.44,3463681465.44,5.621486186981201,76162742,112727,112727,0,1/1,1,房地产开
45,002993,奥海科技,9.99341106414795,50.08,416290144,11941422404.64,13824083200.0,3.6015141010284424,55239742,130009,130009,0,1/1,1,消费电子
46,601869,长飞光纤,9.999527931213379,233.1,3800169472,94717460993.4,192984679742.4,4.19706916809082,318998282,130359,130359,0,1/1,1,通信设备
47,002281,光迅科技,9.996170043945312,86.16,4557438464,67159769251.439995,69503183481.59999,7.108549118041992,324659496,130409,130409,0,1/1,1,通信设备
48,688300,联瑞新材,20.0,99.96,1813257392,24137260232.399998,24137260232.399998,7.7142720222473145,18070169,130751,131548,1,1/1,1,非金属材
49,920036,觅睿科技,30.000001907348633,53.69,473520704,701259962.13,2921907891.63,75.87217712402344,41589294,131327,131457,1,1/1,1,计算机设
50,601778,晶科科技,10.0,5.61,2825091744,20033313584.79,20033313590.4,14.757074356079102,150827565,131956,131956,0,1/1,1,电力
51,002384,东山精密,9.995928764343262,108.06,9599793664,149805925387.38,197923510340.16,6.588167667388916,247539093,132921,132921,0,1/1,1,元件
52,600345,长江通信,10.005027770996094,43.76,853815184,9257834836.72,14423826721.279999,9.6383695602417,148523365,133253,133253,0,1/1,1,通信设备
53,600498,烽火通信,10.0,57.2,8010268160,72736747283.2,77687180313.6,11.325041770935059,172732731,133350,135614,2,1/1,1,通信设备
54,688048,长光华芯,20.0,188.4,3317289536,33211141261.2,33211141261.2,10.800525665283203,137368280,140029,140526,1,1/1,1,半导体
55,003021,兆威机电,10.002653121948242,124.38,1250558000,25791783820.2,33269498226.0,4.972939968109131,180668169,140636,140636,0,1/1,1,电机Ⅱ
56,002335,科华数据,10.006333351135254,69.48,5177222400,31590655305.120003,35810968055.04,17.250120162963867,295984174,143512,143512,0,1/1,1,其他电源
