trade_date,sector_code,sector_name,sector_type,open,high,low,close,pre_close,pct_chg,vol_hand,amount_yuan,member_count,source,as_of_date,ingested_at
20260512,700020.TI,,,2888.558,2897.541,2872.896,2875.092,3216.0937,-10.603,102327176.05,1838655630.1368198,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700540.TI,,,3311.5914,3311.5914,3238.4373,3238.4373,3337.4735,-2.9674,5012258.71,44341447.903886005,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700053R.TI,同花顺金仓100全收益,TH,2635.438,2650.468,2615.599,2633.424,2624.556,0.3379,64459138.97,5552587581.842564,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885739.TI,股权转让(并购重组),概念,1227.72,1227.72,1210.233,1216.609,1225.217,-0.7026,134907430.0,2380819343.154,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884184.TI,特钢,行业,2357.883,2359.012,2314.215,2318.339,2356.125,-1.6037,3023414.6,24665016.3068,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,882009.TI,广西,地域,3566.985,3570.929,3522.978,3531.033,3562.019,-0.8699,13592168.0,151294422.00800002,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700484.TI,,,1266.0069,1266.0069,1236.0812,1236.0812,1270.2483,-2.6898,1817332.54,20357213.913318,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,886074.TI,AI语料,概念,1340.549,1342.523,1317.501,1324.576,1343.773,-1.4286,23610028.0,344687520.7776,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884251.TI,城商行,行业,2140.303,2148.841,2131.365,2136.727,2141.511,-0.2234,6503082.9,57803302.66494001,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,881140.TI,化学制药,行业,6850.558,6850.558,6746.946,6773.641,6870.386,-1.4081,31594125.0,601488951.75,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884230.TI,品牌消费电子,行业,2827.403,2827.403,2752.99,2768.649,2822.887,-1.9214,865975.0,42434333.755,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885603.TI,网络游戏,概念,1774.956,1774.956,1745.751,1748.443,1775.856,-1.5436,30797293.0,462538384.10840005,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700457.TI,,,2432.9019,2432.9019,2415.392,2415.392,2432.2646,-0.6937,72876087.75,1203818230.715925,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884145.TI,医疗设备,行业,2990.087,2990.087,2929.463,2942.901,2988.189,-1.5156,2724868.3,104819143.81707999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700366.TI,,,2059.9879,2059.9879,2035.0535,2035.0535,2057.7963,-1.1052,12470999.59,118479484.50483601,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885846.TI,动物疫苗,概念,1559.747,1559.747,1524.978,1527.581,1565.781,-2.4397,4287177.9,34284561.666300006,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885805.TI,芬太尼,概念,2283.941,2283.941,2249.746,2252.616,2300.225,-2.0698,687247.26,14341544.546405999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700459.TI,,,2711.3876,2711.3876,2674.2015,2674.2015,2701.1072,-0.9961,13637101.28,177840074.082352,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884033.TI,纺织化学用品,行业,1341.771,1341.771,1296.263,1305.504,1343.331,-2.8159,3104662.1,30381602.37818,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,883912.TI,深股通成交前十,特色,6470.868,6544.284,6395.273,6489.921,6394.812,1.4873,6595432.2,1821976933.01526,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,881108.TI,化学原料,行业,3648.145,3648.5,3575.197,3594.881,3648.157,-1.4604,16988261.0,197294867.9496,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885890.TI,抖音概念(字节概念),概念,1915.15,1915.15,1882.427,1890.692,1914.918,-1.2651,77619137.0,2111310383.6233,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885958.TI,硅能源,概念,1300.826,1302.873,1284.83,1294.504,1298.695,-0.3227,37555596.0,572685283.404,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885996.TI,超超临界发电,概念,1828.324,1839.77,1813.117,1827.09,1826.97,0.0066,88090351.0,716861658.3678,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885927.TI,CRO概念,概念,924.018,924.288,910.931,913.517,927.328,-1.4893,11446781.0,320699884.5646,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,871023.TI,,,992.734,1004.657,977.853,980.526,993.043,-1.2605,2067587.9,56158581.987059996,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,871063.TI,,,2419.105,2434.442,2399.749,2423.257,2413.804,0.3916,4549216.3,18757783.569790002,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700305.TI,,,2299.0051,2299.0051,2271.7816,2271.7816,2300.4475,-1.2461,50649168.6,672073947.98712,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884130.TI,印染,行业,1753.471,1807.433,1749.524,1772.441,1773.437,-0.0562,983496.07,11545948.812978998,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885764.TI,自由贸易港,概念,1065.465,1065.505,1043.586,1047.968,1066.828,-1.7679,18223919.0,112940915.6106,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700342.TI,,,1994.9447,2005.324,1994.9447,2005.324,1989.1463,0.8133,117435859.22,961376917.9186081,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884159.TI,保险Ⅲ,行业,2119.83,2129.024,2103.609,2110.109,2121.83,-0.5524,2435922.8,85982715.80984,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884057.TI,磁性材料,行业,4789.606,4789.606,4658.639,4737.005,4780.453,-0.9089,2389946.9,95539800.29033001,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,882015.TI,湖南,地域,5655.668,5655.668,5578.358,5602.217,5657.908,-0.9843,39847639.0,712296470.9445,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700422.TI,,,1091.1762,1104.8497,1091.1762,1104.8497,1089.6061,1.399,20155524.59,164404582.975712,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,881160.TI,旅游及酒店,行业,3080.074,3081.869,3031.389,3038.751,3077.213,-1.2499,4477809.9,40007888.11353,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,886039.TI,ERP概念,概念,1604.338,1604.6,1575.873,1581.623,1608.174,-1.651,8661471.4,170617994.3729,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700377.TI,,,1119.3443,1119.3443,1107.4981,1107.4981,1120.9495,-1.2,8463613.18,31201109.98807,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885413.TI,创投,概念,3905.722,3905.722,3854.82,3868.003,3905.168,-0.9517,186272580.0,3622442863.2599998,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,883415.TI,低市净率,特色,1273.688,1275.553,1264.213,1266.629,1275.754,-0.7153,113128093.0,655656488.6001,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,881280.TI,,,5992.791,5992.791,5868.375,5901.883,5981.293,-1.3276,10572399.4,229056319.2007,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700554.TI,,,1899.4519,1907.4327,1899.4519,1907.4327,1902.4559,0.2616,38229103.68,435051022.788768,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884207.TI,,,27434.402,27477.328,26932.317,27030.272,27419.398,-1.4192,18426050.0,622339838.75,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,871077.TI,,,1082.524,1085.663,1078.989,1082.959,1083.053,-0.0087,15006773.0,79684463.9527,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885887.TI,数据中心,概念,2673.65,2673.891,2639.623,2657.809,2671.365,-0.5075,288473470.0,9181533603.16,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885971.TI,金属铅,概念,2293.876,2297.975,2226.658,2232.643,2262.689,-1.3279,37621428.0,654078622.9224,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,883916.TI,百元股,特色,2022.389,2023.668,1993.651,2018.138,2019.886,-0.0865,40700411.0,8237099769.7007,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,871058.TI,,,2682.662,2687.473,2632.055,2632.055,2678.131,-1.7205,1932008.7,44490296.3436,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885771.TI,智能音箱,概念,3080.92,3080.92,3012.642,3036.711,3080.547,-1.423,17822375.0,874488691.8874999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700463.TI,,,1634.9923,1635.6154,1634.9923,1635.6154,1631.2795,0.2658,7159292.64,113669521.103808,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,881142.TI,生物制品,行业,6618.431,6618.431,6521.132,6549.421,6651.038,-1.5278,7917448.0,179261315.40240002,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885936.TI,绿色电力,概念,1345.309,1348.175,1335.202,1341.766,1343.753,-0.1479,276962130.0,3097101322.512,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884014.TI,煤炭开采,行业,3655.056,3683.795,3614.48,3626.665,3664.384,-1.0293,14437296.0,131844274.53119999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884240.TI,其他生物制品,行业,6288.52,6320.58,6203.541,6219.488,6302.839,-1.3224,3124395.9,100795198.81113,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,871009.TI,,,4079.077,4108.75,4069.792,4099.641,4079.077,0.5041,63535.96,57652.530104,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700048.TI,同花顺中盘,ST,66102.888,66104.577,65357.261,65783.528,65933.252,-0.2271,346221324.83,8587708363.215802,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700550.TI,,,1016.2596,1016.2596,1006.1174,1006.1174,1018.288,-1.1952,222887.7,1105701.30216,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885490.TI,民营医院,概念,1632.724,1632.724,1603.399,1605.267,1637.083,-1.9435,28093660.0,213700043.522,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,881141.TI,中药,行业,3344.825,3344.825,3300.427,3303.174,3356.955,-1.6021,10562445.4,118916235.29136,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700539.TI,,,1616.7412,1616.7412,1601.3096,1601.3096,1619.097,-1.0986,316430.89,5620951.757604,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884239.TI,疫苗,行业,8441.672,8456.577,8276.233,8330.312,8566.84,-2.761,3781731.8,66187491.790419996,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885937.TI,培育钻石,概念,2217.09,2217.09,2160.053,2201.525,2201.853,-0.0149,7756406.5,155573347.7331,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,873902.TI,,,1281.8,1291.896,1280.545,1285.518,1285.401,0.0091,22616336.0,527338321.61120003,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700002.TI,同花顺全A(除金融、石油石化),BB,5232.763,5232.853,5165.548,5197.582,5222.567,-0.4784,1488077976.79,31618829658.6316,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700010.TI,同花顺沪深全A(除科创板),BB,4721.491,4721.512,4663.704,4686.464,4711.808,-0.5379,1501783923.43,27774142058.306763,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884045.TI,氨纶,行业,3383.497,3533.715,3339.364,3520.186,3360.98,4.7369,1174142.58,10381651.278102001,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885997.TI,比亚迪概念,概念,2216.27,2216.27,2180.04,2196.297,2213.313,-0.7688,209270010.0,5208751475.901,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884250.TI,股份制银行,行业,2295.227,2299.425,2285.524,2288.976,2294.823,-0.2548,8244808.4,94135099.907,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,882024.TI,山西,地域,3485.36,3485.36,3434.359,3444.57,3481.949,-1.0735,23657038.0,140598508.2416,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885728.TI,人工智能,概念,1497.355,1497.355,1474.384,1479.887,1498.801,-1.2619,326570740.0,6731145464.584,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700039.TI,同花顺低动量,ST,2266.203,2266.203,2236.173,2242.384,2267.706,-1.1166,465733005.17,5718362984.078294,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,886101.TI,兵装重组概念,概念,1307.769,1369.448,1284.993,1337.803,1311.489,2.0064,2203993.1,39232399.57586,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884077.TI,工程机械Ⅲ,行业,3695.958,3699.891,3633.423,3639.834,3700.171,-1.6307,11549749.7,155972439.84868,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700479.TI,,,1544.807,1544.807,1519.1728,1519.1728,1546.5577,-1.7707,877072.27,7548785.613436,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,886044.TI,液冷服务器,概念,2457.617,2457.617,2410.181,2434.561,2450.957,-0.669,87825941.0,3554965744.2334003,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,881271.TI,,,14794.678,14794.725,14544.882,14603.799,14833.172,-1.5464,38441307.0,745077100.5354,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885823.TI,氢能源,概念,3072.671,3072.671,3022.443,3035.253,3071.674,-1.1857,175522260.0,3051173654.484,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700387.TI,,,1034.5857,1034.5857,1017.9886,1017.9886,1035.0504,-1.6484,2878242.33,19316459.925096,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700410.TI,,,5412.3493,5412.3493,5382.152,5382.152,5444.866,-1.1518,15493505.4,728289264.1829401,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,886062.TI,多模态AI,概念,1511.419,1511.419,1486.754,1493.065,1513.586,-1.3558,51658373.0,1056356903.6396999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885963.TI,智慧灯杆,概念,1790.063,1790.327,1761.178,1770.837,1792.11,-1.187,18012865.0,267121781.51749998,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884075.TI,金属制品,行业,4855.667,4874.432,4793.927,4824.775,4849.32,-0.5062,14419256.0,334445991.3664,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,883411.TI,密集调研,特色,1945.987,1947.279,1903.492,1920.921,1942.492,-1.1105,4574665.4,161701155.36034,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,886056.TI,阿尔茨海默概念,概念,1337.921,1337.921,1313.512,1315.976,1345.334,-2.1822,11238750.3,152477249.19513002,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700018.TI,同花顺沪市港股通,BB,1242.311,1244.712,1232.537,1233.02,1201.12,2.6559,102327176.05,1838655630.1368198,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700022.TI,,,5772.536,5772.536,5683.042,5723.483,5758.888,-0.6148,673442477.62,15439813651.650454,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884030.TI,涂料油墨,行业,3228.407,3229.876,3166.968,3199.517,3225.601,-0.8087,1251351.93,21213168.187746,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884090.TI,分立器件,行业,7499.395,7623.427,7414.282,7587.132,7496.945,1.203,2497415.3,253171979.65607998,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885843.TI,华为海思概念股,概念,4545.543,4546.45,4473.672,4516.249,4545.724,-0.6484,18719287.0,725795427.1362,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884274.TI,IT服务Ⅲ,行业,14794.678,14794.725,14544.882,14605.554,14833.172,-1.5345,38414844.0,743991808.2012,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,886019.TI,AIGC概念,概念,2369.012,2369.012,2326.488,2336.428,2372.003,-1.4998,101334027.0,1770427052.5224,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700450.TI,,,728.154,728.154,719.2164,719.2164,727.1128,-1.086,1451473.68,9661299.108816,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884080.TI,能源及重型设备,行业,2503.529,2503.723,2450.235,2455.593,2506.14,-2.0169,10795426.9,153783015.27588,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,871035.TI,,,1454.978,1455.399,1430.062,1435.839,1452.657,-1.1577,3162877.8,16914121.611059997,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884180.TI,航天装备,行业,5221.547,5226.83,5026.929,5087.062,5237.377,-2.87,3912033.1,191344189.37727,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884126.TI,其他食品,行业,2187.031,2187.031,2157.394,2161.873,2160.004,0.0865,1966042.7,10145959.957619999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885487.TI,天津自贸区,概念,1273.886,1278.796,1267.712,1269.609,1273.951,-0.3408,5832531.3,58074514.1541,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885733.TI,航运概念,概念,1848.911,1851.979,1824.16,1830.179,1851.295,-1.1406,29416481.0,295203211.7793,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884265.TI,其他通信设备,行业,8437.106,8454.873,8260.795,8310.405,8447.176,-1.6191,1757537.0,47568969.1809,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884201.TI,,,5847.436,5847.436,5750.066,5759.626,5857.438,-1.6699,7325225.5,70537526.4297,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884263.TI,通信线缆及配套,行业,34184.789,35093.303,34019.787,34507.585,33691.019,2.4237,11717323.9,594057776.1384901,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,881264.TI,,,4522.957,4529.426,4438.487,4466.533,4533.875,-1.4853,9332649.7,102200913.59973,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885756.TI,芯片概念,概念,5348.156,5348.156,5267.624,5320.656,5342.693,-0.4125,315539590.0,12987514862.523,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700466.TI,,,2883.1123,2883.1123,2814.2772,2814.2772,2851.9688,-1.3216,56445306.82,1547470664.593028,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,881134.TI,食品加工制造,行业,5231.028,5233.279,5146.833,5158.473,5225.447,-1.2817,9979694.3,116037897.50382,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884208.TI,,,2677.501,2683.675,2621.228,2631.113,2680.04,-1.8256,9701897.2,177861000.60871997,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,886005.TI,生物质能发电,概念,1215.23,1221.948,1209.206,1217.704,1216.234,0.1209,36497110.0,254888516.818,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884125.TI,乳品,行业,1793.451,1793.756,1754.352,1759.014,1796.925,-2.1098,2433508.0,35949726.9824,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884016.TI,油气开采,行业,1731.447,1739.576,1708.57,1724.846,1740.409,-0.8942,1688015.4,34145175.5112,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,886055.TI,星闪概念,概念,1598.411,1598.411,1567.362,1576.618,1600.836,-1.5128,18099265.0,457127706.32549995,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,881152.TI,物流,行业,5847.436,5847.436,5750.066,5759.133,5857.337,-1.6766,7348844.5,70712051.54789999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,881132.TI,黑色家电,行业,4920.934,4937.803,4867.736,4901.941,4921.17,-0.3907,4300905.3,51632798.21703,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884032.TI,民爆用品,行业,4051.286,4051.286,3942.855,3975.395,4046.335,-1.7532,2198786.7,39947556.7656,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884002.TI,粮食种植,行业,1688.201,1696.513,1661.89,1665.275,1687.196,-1.2993,434075.74,5781194.335616,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,883407.TI,社保新进,特色,1537.437,1537.437,1516.584,1526.57,1536.582,-0.6516,109482987.0,2821179505.6134,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884271.TI,个护用品,行业,3315.235,3315.235,3234.55,3242.834,3315.049,-2.1784,1312233.14,19721683.084374,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700320.TI,,,1086.7141,1086.7141,1078.7424,1078.7424,1087.249,-0.7824,29769279.69,361458593.99598,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885948.TI,柔性直流输电,概念,1801.33,1837.017,1792.109,1828.927,1801.208,1.5389,52342458.0,1013690212.8569999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884266.TI,军工电子Ⅲ,行业,15371.251,15371.251,15003.121,15137.719,15375.396,-1.5458,15443500.0,451526242.55,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700414.TI,,,2069.0929,2069.0929,2053.6275,2053.6275,2071.4461,-0.8602,582400.5,5937864.29775,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700579.TI,,,1490.428,1490.428,1472.0541,1472.0541,1494.0586,-1.4728,9418716.49,149674707.485888,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884238.TI,血液制品,行业,7518.441,7518.441,7415.076,7482.574,7530.525,-0.6368,1011320.0,12278638.384,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885759.TI,人脸识别,概念,1518.208,1518.208,1492.671,1496.232,1517.721,-1.4159,22194276.0,504389335.80359995,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885928.TI,钠离子电池,概念,1546.069,1546.31,1513.914,1525.858,1545.161,-1.2493,51382599.0,1466562140.658,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884191.TI,航运,行业,3001.23,3017.062,2954.358,2964.227,3008.108,-1.4588,8471157.7,80315893.26946999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,886020.TI,PET铜箔,概念,2138.199,2154.073,2110.676,2151.599,2130.575,0.9868,18171990.0,551539885.689,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700340.TI,,,1838.4278,1838.4278,1828.9389,1828.9389,1842.5145,-0.7368,12383996.09,113432450.585964,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700390.TI,,,628.8292,628.8292,620.9999,620.9999,631.2431,-1.6227,4108933.94,56307598.033578,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,871052.TI,,,1465.588,1476.119,1453.797,1463.11,1463.429,-0.0218,2282632.5,71493876.006,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,886100.TI,DeepSeek概念,概念,1862.484,1862.484,1834.02,1840.895,1865.128,-1.2993,266120020.0,5068947692.952,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885912.TI,有机硅概念,概念,2237.402,2237.402,2195.726,2214.983,2235.419,-0.9142,11235962.8,253113657.59188002,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884282.TI,,,9537.601,9542.383,9087.211,9206.361,9481.426,-2.9011,2123264.8,100701778.28143999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885923.TI,鸿蒙概念,概念,2083.98,2083.98,2050.073,2057.519,2086.496,-1.3888,69651908.0,1310208111.0064,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700505.TI,,,2509.5773,2509.5773,2484.7497,2484.7497,2507.5888,-0.9108,13427748.98,132921287.15302,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885564.TI,无人机,概念,3554.521,3554.521,3490.412,3522.116,3551.783,-0.8353,130835770.0,3378074912.784,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700003.TI,同花顺全A(除科创板),BB,4707.706,4707.733,4650.194,4672.802,4698.007,-0.5365,1510719905.15,27998020930.154438,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700416.TI,,,1126.2227,1126.2227,1116.5366,1116.5366,1127.7384,-0.9933,20811957.36,243110717.509368,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700549.TI,,,1302.0198,1302.0198,1281.127,1281.127,1303.1105,-1.687,3429499.58,24971558.241812,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,881166.TI,军工装备,行业,2707.586,2707.586,2633.216,2681.594,2705.954,-0.9002,21961877.0,804246131.9277,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,886023.TI,数据确权,概念,1726.836,1728.99,1700.441,1705.147,1728.547,-1.3537,21005339.0,267421071.34289998,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885372.TI,页岩气,概念,3138.351,3138.558,3083.286,3093.308,3133.322,-1.277,24883354.0,210911308.504,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,886051.TI,减肥药,概念,1422.233,1425.942,1404.669,1412.443,1427.128,-1.029,14375248.0,413386131.6864,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,886052.TI,核污染防治,概念,1781.599,1781.599,1741.046,1750.766,1784.874,-1.9109,20898814.0,295392196.6016,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700486.TI,,,8153.0852,8153.0852,7946.855,7946.855,8226.8305,-3.4032,880810.85,32735159.07808,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,886018.TI,高压氧舱,概念,1328.167,1328.167,1299.219,1299.219,1330.102,-2.3219,1972254.1,26018764.98884,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700570.TI,,,7283.7331,7334.3628,7283.7331,7334.3628,7296.3996,0.5203,62747568.79,3459417786.800917,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,886033.TI,共封装光学(CPO),概念,6286.917,6297.54,6182.015,6283.444,6239.802,0.6994,95268719.0,5760299245.0003,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,883412.TI,高市盈率,特色,1325.092,1325.318,1300.75,1313.865,1325.433,-0.8728,76647302.0,2308609071.5098,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,883408.TI,近期新高,特色,717.714,717.773,707.458,715.355,715.563,-0.0291,252166710.0,10218400289.303999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700385.TI,,,1064.8188,1064.8188,1061.3713,1061.3713,1066.6684,-0.4966,18253417.01,180692400.32369104,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,883969.TI,融资盘高持仓,特色,2647.119,2649.684,2590.623,2612.657,2643.521,-1.1675,179448.36,4960580.7396599995,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,881139.TI,家居用品,行业,4710.197,4710.197,4642.801,4654.87,4701.007,-0.9814,8791236.0,122049608.5116,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,884297.TI,,,8214.638,8243.161,8071.206,8097.214,8225.433,-1.5588,524652.66,13154878.47051,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,885818.TI,工业大麻,概念,1639.478,1639.478,1616.301,1617.822,1646.663,-1.7515,9268726.9,110465614.06689002,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,883958.TI,昨日连板,特色,619731060.0,619731060.0,610294770.0,616574550.0,595032670.0,3.6203,26441935.0,538720051.1094999,0.0,ths_daily,20260515,2026-06-18T20:06:42
20260512,700460.TI,,,3155.8452,3155.8452,3029.072,3029.072,3148.2391,-3.7852,2115228.45,92887296.06192002,0.0,ths_daily,20260515,2026-06-18T20:06:42
